xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at
328698,Setophaga striata,Blackpoll Warbler,Canada,"Seal Island, Yarmouth County, Nova Scotia",43.4064,,2016-06-04,06:15,Lucas Berrigan,A,0:42,song,2026-02-19T15:45:02.527971
156643,Spizelloides arborea,American Tree Sparrow,United States,"Marlborough (near  Green Lane), Montgomery, Pennsylvania",40.349,,2013-12-04,09:50,Paul Driver,A,0:13,call,2026-02-19T15:45:04.104317
171844,Pheucticus melanocephalus,Black-headed Grosbeak,Canada,"Blenkinsop Lake, Victoria, Vancouver Island, BC",48.4832,,2011-05-18,06:00,Ian Cruickshank,B,1:28,song,2026-02-19T15:45:05.657615
132320,Archilochus alexandri,Black-chinned Hummingbird,United States,"Portal, Arizona",31.906,,2012-09-03,12:57,Richard E. Webster,A,0:13,"call, chase call",2026-02-19T15:45:07.248693
177050,Setophaga fusca,Blackburnian Warbler,United States,"Sharp's Ridge Memorial Park, Knoxville, Tennessee",36.0008,,2014-05-01,10:00,Mike Nelson,B,0:14,song,2026-02-19T15:45:08.745240
278350,Poecile atricapillus,Black-capped Chickadee,Canada,"North Vancouver, Braemer street British Columbia",49.348,,2015-09-06,10:00,Manuel Grosselet,B,0:08,call,2026-02-19T15:45:10.288193
260163,Icterus bullockii,Bullock's Oriole,United States,"Portal, Arizona",31.906,,2013-04-26,06:18,Richard E. Webster,B,1:35,"call, song",2026-02-19T15:45:12.047020
277523,Anthus rubescens,Buff-bellied Pipit,United States,"Beartooth Pass area, Park County, Wyoming",44.9977,,2015-05-31,10:01,Paul Marvin,A,0:16,flight dislay,2026-02-19T15:45:13.731074
294191,Thryomanes bewickii,Bewick's Wren,United States,"Bishop, Inyo County, California",37.369,,2015-11-28,09:50,David Vander Pluym,A,0:18,call,2026-02-19T15:45:15.276362
195541,Empidonax alnorum,Alder Flycatcher,Canada,"Meziadin Lake Provincial Park, British Columbia",56.0883,,2014-06-25,03:40,Richard E. Webster,A,1:06,"dawn song, song",2026-02-19T15:45:17.089174
406523,Psaltriparus minimus,American Bushtit,United States,"Burleigh Murray State Park, Half Moon Bay, San Mateo County, California",37.4515,,2018-02-24,12:46,Thomas G. Graves,B,1:24,song,2026-02-19T15:45:18.642576
205385,Setophaga striata,Blackpoll Warbler,United States,"Walden Ponds, Boulder, Boulder County, Colorado",40.0441,,2014-05-17,10:40,Eric DeFonso,A,4:26,song,2026-02-19T15:45:20.191751
31670,Pheucticus melanocephalus,Black-headed Grosbeak,Mexico,"3.5 km southwest of San Miguel Suchixtepec, Oaxaca",16.0742,,2009-03-07,07:49,Nick Athanas,B,0:09,song,2026-02-19T15:45:21.788750
236572,Setophaga virens,Black-throated Green Warbler,United States,"Coldwater, DeSoto County, Mississippi",34.7638,,2015-04-18,09:30,Hal Mitchell,C,0:21,song,2026-02-19T15:45:23.271010
471023,Vireo solitarius,Blue-headed Vireo,United States,"Elsen's Hill, DuPage County, Illinois",41.8605,,2019-05-06,07:03,Matt Wistrand,B,4:43,"call, song",2026-02-19T15:45:25.087381
269062,Setophaga striata,Blackpoll Warbler,United States,"Muddy River, Denali National Preserve, Alaska",63.9716,,2015-05-19,09:45,Davyd Betchkal,B,1:40,song,2026-02-19T15:45:26.637628
172914,Setophaga fusca,Blackburnian Warbler,United States,"Appalachian Trail - Saddleback Mountain, Franklin Co, Maine",44.9194,,2012-05-26,08:16,Paul Marvin,B,0:41,song,2026-02-19T15:45:28.208783
132145,Polioptila caerulea,Blue-grey Gnatcatcher,United States,"Palmyra, NJ",40.0201,,2013-05-02,05:54,Paul Driver,A,10:00,song,2026-02-19T15:45:29.808117
495182,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Rocky Mountains (near  Tererro), San Miguel County, New Mexico",35.7426,,2019-08-22,08:50,Thomas G. Graves,B,1:14,"call, song, chips, wing sounds",2026-02-19T15:45:31.330668
421940,Recurvirostra americana,American Avocet,Mexico,"Nabor Carillo, Estado de México",19.462,,2018-06-20,07:00,Manuel Grosselet,B,0:07,alarm call,2026-02-19T15:45:32.849281
132352,Archilochus alexandri,Black-chinned Hummingbird,United States,"Portal, Arizona",31.906,,2013-04-18,16:42,Richard E. Webster,A,0:44,"call, display dive, shuttle display",2026-02-19T15:45:34.380763
148504,Calidris bairdii,Baird's Sandpiper,Mexico,"Tlachaloya, State of Mexico",19.4371,,2013-09-21,08:30,Manuel Grosselet,A,0:09,"alarm call, flight call",2026-02-19T15:45:36.217116
209874,Setophaga fusca,Blackburnian Warbler,United States,"10 (near  Shreveport), Bossier Parish, Louisiana",32.4964,,2013-05-05,09:30,Terry Davis,C,0:06,"call, song",2026-02-19T15:45:37.730646
436641,Sayornis nigricans,Black Phoebe,Argentina,"Río Arazayal, Orán, Salta  -22.40, -64.25",-22.6802,,1998-07-19,09:30,Rosendo Fraga,A,0:18,"call, song",2026-02-19T15:45:39.230878
156788,Spinus tristis,American Goldfinch,Canada,"Uplands Park, Oak Bay, Vancouver Island, British Columbia",48.4414,,2012-03-21,14:30,Ian Cruickshank,B,3:32,song,2026-02-19T15:45:40.771236
293615,Setophaga ruticilla,American Redstart,Canada,"Réserve nationale de faune du lac Saint-François, Le Haut-Saint-Laurent, Québec",45.0394,,2015-07-04,16:34,Martin St-Michel,B,1:06,song,2026-02-19T15:45:42.611814
407924,Icterus galbula,Baltimore Oriole,United States,"Watts Flats WMA, New York (near  Ashville), Chautauqua County, New York",42.033,,2015-05-10,07:00,Jim Berry,A,0:26,song,2026-02-19T15:45:44.209471
441893,Molothrus ater,Brown-headed Cowbird,United States,"Galt, Sacramento County, California",38.2443,,2018-05-06,07:41,Ed Pandolfino,B,0:40,"call, song",2026-02-19T15:45:45.792518
462421,Strix varia,Barred Owl,United States,"Franklin Township (near  Indianapolis), Marion County, Indiana",39.687,,2019-03-03,10:30,Richard Folkening,B,0:37,call,2026-02-19T15:45:47.326723
326730,Dolichonyx oryzivorus,Bobolink,United States,"Midewin Tallgrass Prairie, Will County, Illinois",41.366,,2016-06-18,07:32,Matt Wistrand,B,0:44,call,2026-02-19T15:45:48.847143
177192,Icterus bullockii,Bullock's Oriole,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,,2013-04-27,08:49,Paul Marvin,B,0:23,"call, song",2026-02-19T15:45:50.388226
114550,Corvus brachyrhynchos,American Crow,United States,"Golden Gate National Recreation Area (near  Stinson Beach), Marin, California",37.9005,,2012-09-29,07:30,Nathan Pieplow,A,0:17,call,2026-02-19T15:45:52.448073
179630,Setophaga ruticilla,American Redstart,Canada,"Pigeon Hill, Brome-Missisquoi, Québec",45.0287,,2014-05-17,18:18,Martin St-Michel,A,0:35,song,2026-02-19T15:45:54.035634
217834,Thryomanes bewickii,Bewick's Wren,United States,"Kitchen Creek Rd (north section) Cleveland National Forest, San Diego Co, California",32.8279,,2013-04-05,10:28,Paul Marvin,A,2:09,song,2026-02-19T15:45:55.568147
389498,Setophaga virens,Black-throated Green Warbler,Canada,"Tourbières de Saint-Just-de-Bretenières, Montmagny, Québec",46.555,,2017-05-21,11:03,Martin St-Michel,A,0:46,song,2026-02-19T15:45:57.058468
125560,Artemisiospiza belli,Bell's Sparrow,Mexico,"Meling Ranch, Sierra San Pedro Martir, Baja California",30.971,,1994-06-07,?,Richard E. Webster,A,0:20,song,2026-02-19T15:45:58.608671
133993,Setophaga striata,Blackpoll Warbler,United States,"Slide Mtn. (near  Phoenicia), Ulster, New York",41.9978,,1992-06-21,?,Dan Lane,B,1:02,song,2026-02-19T15:46:00.239985
149390,Psaltriparus minimus,American Bushtit,United States,"Hollenbeck Canyon Trail, Jamul, San Diego County, California",32.6809,,2012-11-20,08:29,Paul Marvin,B,0:33,call,2026-02-19T15:46:01.786493
217046,Passerina caerulea,Blue Grosbeak,United States,"Kisatchie National Forest (near  Saline), Natchitoches Parish, Louisiana",32.1151,,2014-07-11,07:03,Terry Davis,B,0:15,song,2026-02-19T15:46:03.338211
277602,Anthus rubescens,Buff-bellied Pipit,United States,"Beartooth Pass area, Park County, Wyoming",44.9977,,2015-05-31,10:10,Paul Marvin,B,0:27,"call, flight call",2026-02-19T15:46:05.020983
479508,Buteo platypterus,Broad-winged Hawk,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3306,,2019-06-07,10:30,Meena Haribal,A,0:31,song,2026-02-19T15:46:18.125200
142722,Setophaga caerulescens,Black-throated Blue Warbler,Canada,"Dysart and Others (near  Harcourt), Haliburton County, Ontario",45.1334,,2013-07-05,08:30,Alvaro Jaramillo,A,1:38,song,2026-02-19T15:46:19.630537
144664,Poecile atricapillus,Black-capped Chickadee,United States,"Seal Cove, Maine",44.257,,2013-07-18,07:10,Paul Driver,A,0:34,"song, presumed plastic song",2026-02-19T15:46:21.244698
188784,Certhia americana,Brown Creeper,United States,"Dyea Campground, Skagway Borough, Alaska",59.5056,,2014-06-04,06:30,Andrew Spencer,A,1:09,song,2026-02-19T15:46:22.836418
149275,Haliaeetus leucocephalus,Bald Eagle,United States,"Viera Wetlands, Florida",28.2267,,2013-09-21,08:08,Paul Marvin,A,0:09,call,2026-02-19T15:46:24.508066
165322,Cyanocitta cristata,Blue Jay,United States,"Oak Hammock Trail, Merritt Island NWR, Brevard County, Florida",28.6456,,2014-01-19,08:13,Paul Marvin,A,0:33,call,2026-02-19T15:46:25.980645
388596,Cyanocitta cristata,Blue Jay,United States,"Bald Mountain Park, North RA, Oakland County, MI",42.7895,,2015-09-08,09:00,Antonio Xeira,A,0:11,call,2026-02-19T15:46:27.508422
296660,Thryomanes bewickii,Bewick's Wren,United States,"Big Bend National Park, Chisos Mountains, Boot Springs, Brewster County, Texas",29.2416,,2015-04-21,11:06,Laura Gooch,A,0:07,song,2026-02-19T15:46:29.019302
316436,Polioptila caerulea,Blue-grey Gnatcatcher,United States,"Oxford, Lafayette County, Mississippi",34.3665,,2016-05-14,07:30,J.R. Rigby,B,2:28,call,2026-02-19T15:46:30.489490
122825,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"San Simon Cienega, Cochise County, Arizona",32.084,,2012-07-28,08:11,Richard E. Webster,A,2:27,call,2026-02-19T15:46:32.003457
313273,Vermivora cyanoptera,Blue-winged Warbler,United States,"Holly Springs, Marshall County, Mississippi",34.8338,,2016-04-19,10:30,Hal Mitchell,B,0:30,song,2026-02-19T15:46:33.590423
185245,Sayornis nigricans,Black Phoebe,United States,"Sunflower, Beeline Highway, Maricopa County, Arizona",33.8932,,2014-07-04,07:44,Tim Marquardt,A,0:14,call,2026-02-19T15:46:35.166677
419831,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"Snow Mountain Ranch, Yakima County, Washington",46.6585,,2018-06-03,12:00,Bruce Lagerquist,A,0:46,call,2026-02-19T15:46:36.690276
120844,Sayornis nigricans,Black Phoebe,United States,"Havasu NWR, Mohave County, Arizona",34.8,,2012-10-06,?,Lauren Harter,B,0:56,call,2026-02-19T15:46:38.220626
210518,Poecile atricapillus,Black-capped Chickadee,United States,"Elm Creek Park Reserve, Maple Grove, MN",45.1545,,2014-08-26,14:30,Greg Irving,C,0:36,"call, song",2026-02-19T15:46:39.738902
264344,Turdus migratorius,American Robin,United States,"Katmai Dormitory, King Salmon, AK",58.6815,,2015-07-27,05:53,Davyd Betchkal,A,0:43,call,2026-02-19T15:46:41.485706
332699,Calidris bairdii,Baird's Sandpiper,Canada,"Barnes Lake, Becher's Prairie (near  Riske Creek), Cariboo, British Columbia",52.0064,,2016-08-28,11:36,Phil Ranson,D,0:18,call,2026-02-19T15:46:43.006140
216787,Vireo solitarius,Blue-headed Vireo,United States,"10 (near  Shreveport), Bossier Parish, Louisiana",32.4969,,2014-04-16,07:42,Terry Davis,B,0:34,song,2026-02-19T15:46:44.685776
236555,Vermivora cyanoptera,Blue-winged Warbler,United States,"Roaring River (near  Cassville), Barry County, Missouri",36.5862,,2015-04-18,09:21,Ted Floyd,B,0:11,song,2026-02-19T15:46:46.186072
267288,Passerina caerulea,Blue Grosbeak,United States,"Ravenel, Charleston County, South Carolina",32.7862,,2015-08-08,08:00,Aidan Place,B,1:46,"call, song",2026-02-19T15:46:47.727810
260939,Sayornis nigricans,Black Phoebe,Ecuador,"Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,,1997-03-00,?,Mitch Lysinger,A,0:05,call,2026-02-19T15:46:49.239446
448720,Anthus rubescens,Buff-bellied Pipit,United States,"Fiesta Island, San Diego, California",32.7802,,2018-11-14,14:51,Paul Marvin,B,0:37,call,2026-02-19T15:46:50.883570
246539,Coccyzus erythropthalmus,Black-billed Cuckoo,United States,"Ipswich, Essex County, Massachusetts",42.7033,,2015-05-28,10:30,Tim Spahr,B,0:17,song,2026-02-19T15:46:52.416209
160878,Corvus brachyrhynchos,American Crow,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,,2013-12-05,09:02,Paul Marvin,A,1:33,call,2026-02-19T15:46:54.054081
132382,Archilochus alexandri,Black-chinned Hummingbird,United States,"Portal, Arizona",31.906,,2013-04-14,11:13,Richard E. Webster,A,0:11,"call, shuttle display",2026-02-19T15:46:55.600650
132837,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Portal, Arizona",31.906,,2013-04-19,17:18,Richard E. Webster,B,0:04,"call, chase call, wing whine",2026-02-19T15:46:57.327074
459765,Artemisiospiza belli,Bell's Sparrow,United States,"Carrizo Plain National Monument (near  Santa Margarita), San Luis Obispo County, California",35.2396,,2019-02-24,9:22,Thomas G. Graves,A,0:25,"call, tink",2026-02-19T15:46:58.854396
150216,Haliaeetus leucocephalus,Bald Eagle,United States,"Orlando Wetlands, Christmas, Orange County, Florida",28.5785,,2013-10-08,08:47,Paul Marvin,B,0:31,call,2026-02-19T15:47:00.393553
188274,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Castle Rock, Douglas Co., Colorado",39.3748,,2014-07-21,06:30,Andrew Spencer,A,0:36,"call, wing noise",2026-02-19T15:47:01.926336
179730,Icterus bullockii,Bullock's Oriole,United States,"Arvada, Jefferson County, Colorado",39.8239,,2014-05-26,06:00,Jerome Cech,B,3:42,"call, song",2026-02-19T15:47:03.679317
475967,Buteo platypterus,Broad-winged Hawk,United States,"Hassayampa River Preserve, Wickenburg, Maricopa County, Arizona",33.9329,,2019-04-14,08:27,Eric Hough,B,0:39,call,2026-02-19T15:47:05.266437
125093,Spizella breweri,Brewer's Sparrow,United States,"Rose Mine Valley, San Bernardino Mountains, San Bernardino, California",34.2549,,2001-05-22,08:10,Richard E. Webster,A,3:07,"call, song",2026-02-19T15:47:06.765915
160985,Molothrus ater,Brown-headed Cowbird,United States,"Tijuana Slough NWR, trail from south end of 5th street, Imperial Beach, California",32.564,,2011-06-11,11:06,Paul Marvin,A,0:29,"call, song",2026-02-19T15:47:08.476426
373499,Toxostoma rufum,Brown Thrasher,United States,"Tama (near  Burlington), Des Moines, Iowa",40.8918,,2017-04-18,11:30,Bobby Wilcox,B,9:11,song,2026-02-19T15:47:09.991490
236575,Vermivora cyanoptera,Blue-winged Warbler,United States,"South Galloway (near  Highlandville), Christian County, Missouri",36.8645,,2015-04-17,10:47,Ted Floyd,B,0:02,song,2026-02-19T15:47:11.673829
363068,Hirundo rustica,Barn Swallow,France,"Lannemezan, Hautes-Pyrénées, Occitanie",43.1246,,2017-04-05,12:30,Olivier SWIFT,B,0:25,song,2026-02-19T15:47:13.567641
135496,Setophaga virens,Black-throated Green Warbler,United States,"Cherohala Skyway, North River Rd, Cherokee National Forest, North Carolina",35.3378,,2013-05-23,10:30,Mike Nelson,B,0:18,song,2026-02-19T15:47:15.111424
153476,Setophaga nigrescens,Black-throated Grey Warbler,United States,"Hilltop Park, Chula Vista, San Diego County, California",32.6284,,2013-04-04,07:36,Paul Marvin,B,1:35,"call, song",2026-02-19T15:47:16.648400
167153,Scolopax minor,American Woodcock,United States,"Research Road, Everglades National Park, Florida",25.3893,,2014-02-07,18:56,Paul Marvin,B,5:28,"song, flight display",2026-02-19T15:47:18.287448
171727,Turdus migratorius,American Robin,United States,"Lafayette, Boulder, Colorado",39.9976,,2014-03-31,06:21,Ted Floyd,A,0:21,song,2026-02-19T15:47:19.885593
172890,Mareca americana,American Wigeon,United States,"Tijuana Slough NWR, trail from south end of 5th street, Imperial Beach, California",32.564,,2012-03-22,10:45,Paul Marvin,B,0:16,call,2026-02-19T15:47:21.462181
208627,Buteo platypterus,Broad-winged Hawk,El Salvador,"Sitio Arqueológico Casa Blanca, Chalchuapa, Santa Ana",13.9895,,2014-12-29,13:30,Edwin Calderón,A,1:26,call,2026-02-19T15:47:23.140646
343944,Sayornis nigricans,Black Phoebe,Costa Rica,"Sabanilla, Montes de Oca, Provincia de San José",9.9419,,2016-10-08,14:00,Guillermo Funes,B,0:39,song,2026-02-19T15:47:24.656938
253704,Spinus tristis,American Goldfinch,Canada,"Sacré-Coeur, La Haute-Côte-Nord, Québec",48.2333,,2015-06-20,06:49,Martin St-Michel,B,0:21,"call, flight call",2026-02-19T15:47:26.290341
331395,Molothrus ater,Brown-headed Cowbird,United States,"Poway, San Diego County, California",33.0165,,2016-08-13,12:10,Joshua Jaeger,A,0:42,begging call,2026-02-19T15:47:27.967652
132251,Calypte anna,Anna's Hummingbird,United States,"Sweetwater River, SDNWR, San Diego County",32.7231,,2001-05-13,06:45,Richard E. Webster,C,2:26,song,2026-02-19T15:47:29.479564
307817,Cyanocitta cristata,Blue Jay,United States,"Oxford, Lafayette County, Mississippi",34.4842,,2016-03-05,10:00,J.R. Rigby,A,0:54,"call, imitation, growl call",2026-02-19T15:47:31.012188
190060,Vireo solitarius,Blue-headed Vireo,Canada,"Beatton Provincial Park, British Columbia",56.327,,2014-06-18,06:12,Richard E. Webster,B,2:00,song,2026-02-19T15:47:32.511421
131637,Spinus tristis,American Goldfinch,United States,"Powderhorn Park, Minneapolis, Hennepin, Minnesota",44.942,,2013-04-25,13:09,Jonathon Jongsma,B,2:59,song,2026-02-19T15:47:34.094744
410888,Strix varia,Barred Owl,Canada,"Stoneham-et-Tewkesbury, La Jacques-Cartier, Québec",47.0655,,2018-04-10,21:03,Martin St-Michel,A,4:02,song,2026-02-19T15:47:35.647126
256734,Icterus bullockii,Bullock's Oriole,United States,"Portal, Arizona",31.906,,2009-05-13,04:46,Richard E. Webster,B,0:47,rattle,2026-02-19T15:47:37.828802
331564,Empidonax alnorum,Alder Flycatcher,Canada,"Godmanchester, Le Haut-Saint-Laurent, Québec",45.0889,,2016-06-19,06:19,Martin St-Michel,B,1:04,song,2026-02-19T15:47:41.108193
132858,Selasphorus platycercus,Broad-tailed Hummingbird,United States,"Portal, Arizona",31.906,,2013-04-24,07:08,Richard E. Webster,C,0:13,"display, wing whine",2026-02-19T15:47:42.687667
313677,Poecile atricapillus,Black-capped Chickadee,United States,"Marsh View, Oakland County, Michigan",42.7721,,2016-04-15,10:00,Antonio Xeira,B,0:12,call,2026-02-19T15:47:44.287487
476525,Cyanocitta cristata,Blue Jay,Canada,"Pelee (near  Leamington), Essex County, Ontario",41.9499,,2019-05-16,11:00,David Darrell-Lambert,A,0:14,call,2026-02-19T15:47:45.782690
115594,Spizelloides arborea,American Tree Sparrow,United States,"Dordt College Prairie, Sioux, Iowa",43.0802,,2012-12-26,11:18,Jonathon Jongsma,C,0:46,call,2026-02-19T15:47:47.338015
188905,Vireo solitarius,Blue-headed Vireo,Canada,"Beaver Lake Recreation Site, Liard Highway Km 10, British Columbia",58.9758,,2014-06-15,07:29,Richard E. Webster,A,5:37,song,2026-02-19T15:47:49.106433
147067,Setophaga caerulescens,Black-throated Blue Warbler,United States,"Westport, Bristol, Massachusetts",41.4914,,2013-09-05,06:30,Paul J Champlin,B,0:19,flight call,2026-02-19T15:47:50.657421
189590,Empidonax alnorum,Alder Flycatcher,Canada,"Pipeline Mainline Road, Fort Nelson, British Columbia",58.7648,,2014-06-17,07:55,Richard E. Webster,A,2:29,"call, complex interaction calls",2026-02-19T15:47:52.286459
350672,Psaltriparus minimus,American Bushtit,United States,"Middle Peak, San Diego, California",32.9823,,2000-04-16,?,Richard E. Webster,B,0:50,call,2026-02-19T15:47:56.376255
122916,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"Pinery Canyon, Chiricahua Mountains, Cochise County, Arizona",31.935,,2008-05-14,05:10,Richard E. Webster,A,0:43,dawn song,2026-02-19T15:47:57.906221
177384,Turdus migratorius,American Robin,United States,"Trask Road, Willington, Tolland County, Connecticut",41.8817,,2014-05-05,18:00,Jorge de Leon Cardozo and Susan Hochgraf,A,0:49,song,2026-02-19T15:47:59.480145
192054,Sayornis nigricans,Black Phoebe,United States,"Monument Rd and nearby trails, Tijuana River Valley, San Diego, California",32.5458,,2012-10-22,08:03,Paul Marvin,B,0:26,"call, song",2026-02-19T15:48:00.953047
125550,Artemisiospiza belli,Bell's Sparrow,United States,"Butterbredt Canyon, Kern County, California",35.3809,,1999-05-20,05:35,Richard E. Webster,B,0:41,song,2026-02-19T15:48:02.491744
331288,Setophaga fusca,Blackburnian Warbler,Canada,"Lac-Montjoie, Saint-Denis-de-Brompton, Le Val-Saint-François County, Québec",45.4017,,2016-08-15,11:00,Patrick Blake,B,1:25,"begging call, call",2026-02-19T15:48:04.690188
380017,Riparia riparia,Sand Martin,Switzerland,"Müntschemier, Erlach, Bern",47.0002,,2017-07-08,08:00,Jerome Fischer,B,0:04,flight call,2026-02-19T15:48:06.231200
121045,Certhia americana,Brown Creeper,United States,"Minnesota Valley NWR, Bass Ponds, Hennepin, Minnesota",44.84,,2013-02-03,09:15,Jonathon Jongsma,B,0:05,flight call,2026-02-19T15:48:08.304912
286532,Riparia riparia,Sand Martin,United States,"Salineno, Starr Co., TX",26.5151,,2015-05-08,06:50,Paul Marvin,B,0:14,flight call,2026-02-19T15:48:09.889045
393857,Psaltriparus minimus,American Bushtit,Mexico,"Parque Ecológico Cañon de Doña Petra, Ensenada, Baja California",31.8968,,2017-11-18,11:30,Antonio Maldonado,B,3:06,call,2026-02-19T15:48:11.408430
178480,Empidonax alnorum,Alder Flycatcher,United States,"Lafayette, Boulder County, Colorado",39.9936,,2014-05-17,12:13,Ted Floyd,B,0:13,call,2026-02-19T15:48:12.971339
188539,Vireo solitarius,Blue-headed Vireo,Canada,"Beaver Lake Recreation Site, Liard Highway Km 10, British Columbia",58.9758,,2014-06-14,18:09,Richard E. Webster,B,1:27,song,2026-02-19T15:48:14.578240
50593,Dolichonyx oryzivorus,Bobolink,Argentina,"San Javier,  Santa Fe",-30.583027,,2006-03-15,?:?,Bernabe Lopez-Lanus,B,0:18,song,2026-02-19T15:48:16.135704
252931,Hirundo rustica,Barn Swallow,South Africa,"Adelaide, Amatole, Eastern Cape",-32.8987,,2015-01-31,12:00,Lynette Rudman,C,0:16,song,2026-02-19T15:48:17.676001
217857,Thryomanes bewickii,Bewick's Wren,United States,"Laguna Meadows Trail, Big Bend National Park, Brewster Co., Texas",29.2512,,2011-06-22,13:15,Paul Marvin,A,0:47,call,2026-02-19T15:48:19.201655
217853,Thryomanes bewickii,Bewick's Wren,United States,"Laguna Meadows Trail, Big Bend National Park, Brewster Co., Texas",29.2512,,2012-04-07,10:49,Paul Marvin,A,2:45,song,2026-02-19T15:48:20.809781
177084,Setophaga fusca,Blackburnian Warbler,United States,"Knoxville, Tennessee",35.8589,,2014-05-02,08:30,Mike Nelson,C,0:15,song,2026-02-19T15:48:22.371640
111041,Anthus rubescens,Buff-bellied Pipit,United States,"Minnesota Valley NWR, Bass Ponds, Hennepin, Minnesota",44.84,,2012-10-13,08:12,Jonathon Jongsma,B,0:31,call,2026-02-19T15:48:23.901631
314874,Corvus brachyrhynchos,American Crow,United States,"Cottonton, Russell County, Alabama",32.1436,,2016-04-30,09:00,Jim Holmes,A,0:22,call,2026-02-19T15:48:25.406124
144071,Setophaga nigrescens,Black-throated Grey Warbler,United States,"Icehouse Canyon Trailhead, San Gabriel Mountains, San Bernardino County, California",34.25,,2013-07-28,12:48,Lance A. M. Benner,B,0:29,begging call,2026-02-19T15:48:27.006738
243795,Setophaga virens,Black-throated Green Warbler,Canada,Ile Sainte-Hélène,45.5138,,2015-05-17,10:00,Maxime Aubert,C,0:03,song,2026-02-19T15:48:28.538720
390592,Setophaga ruticilla,American Redstart,United States,"Cranberry Lake Park, Oakland County, Michigan",42.7865,,2016-05-12,09:00,Antonio Xeira,B,1:04,call,2026-02-19T15:48:30.223772
419402,Falco sparverius,American Kestrel,Chile,"Centro de Rehabilitación de Aves Rapaces, Talagante, Región Metropolitana",-33.6876,,2018-04-13,14:00,Pablo Gutierrez Maier,A,0:15,"begging call, call",2026-02-19T15:48:31.807782
383440,Passerina caerulea,Blue Grosbeak,Mexico,"Presa San Ildefonso, Aculco, Estado de México",20.1948,,2017-08-18,09:00,Manuel Grosselet,A,0:25,song,2026-02-19T15:48:33.592460
134014,Setophaga virens,Black-throated Green Warbler,United States,"Pequonnock watershead, Passic Co., NJ",41.102,,1993-05-15,?,Dan Lane,C,0:42,song,2026-02-19T15:48:35.210704
469882,Amphispiza bilineata,Black-throated Sparrow,United States,"Big Morongo Canyon Preserve, Morongo Valley, California",34.0014,,1999-04-24,13:25,Rolf A. de By,A,5:56,song,2026-02-19T15:48:36.825947
186401,Spizella breweri,Brewer's Sparrow,Canada,"Grasslands National Park of Canada (near  Val Marie), Division No. 4, Saskatchewan",49.1453,,2014-06-07,09:02,Richard E. Webster,A,1:23,song,2026-02-19T15:48:39.210626
282295,Cyanocitta cristata,Blue Jay,United States,"Glen Cove, Nassau, New York",40.8643,,2015-03-13,17:30,Albert Lastukhin &amp; Max Lastukhin,A,0:40,call,2026-02-19T15:48:40.697349
282989,Cyanocitta cristata,Blue Jay,United States,"Brinton Brook Sanctuary, Croton, New York",,,2015-09-27,11:00,Daniel Parker,D,1:06,call,2026-02-19T15:48:42.239007
320357,Molothrus ater,Brown-headed Cowbird,United States,"Bancroft Neighborhood, Minneapolis, Hennepin County, Minnesota",44.9291,,2016-04-19,16:04,Jonathon Jongsma,A,0:15,call,2026-02-19T15:48:43.831171
483184,Spizella breweri,Brewer's Sparrow,United States,"Spur Cross Ranch Conservation (near  Cave Creek), Maricopa County, Arizona",33.8908,,2018-04-05,10:30,Keith Corliss,B,0:14,song,2026-02-19T15:48:45.364253
122898,Myiarchus cinerascens,Ash-throated Flycatcher,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",31.34,,2009-04-30,08:41,Richard E. Webster,A,2:53,call,2026-02-19T15:48:47.103489
134495,Corvus brachyrhynchos,American Crow,Canada,"ZEC Louise, Le Granit, Québec",45.4596,,2013-05-18,16:23,Martin St-Michel,A,0:47,call,2026-02-19T15:48:48.584124
129387,Setophaga fusca,Blackburnian Warbler,Colombia,"Sonsón, Antioquia, Vereda San Francisco, Cerro de las Palomas, Páramo de Sonsón",5.716,,2010-01-07,07:00,Oscar Humberto Marin-Gomez,D,0:31,call,2026-02-19T15:48:50.129237
269493,Passerina caerulea,Blue Grosbeak,United States,Hisle Park,38.0695,,2015-08-19,11:00,Antonio Xeira,B,0:06,"alarm call, begging call",2026-02-19T15:48:51.985600
266078,Vermivora cyanoptera,Blue-winged Warbler,United States,"10 (near  Shreveport), Bossier Parish, Louisiana",32.4964,,2015-04-25,09:08,Terry Davis,C,0:30,song,2026-02-19T15:48:53.466355
149277,Haliaeetus leucocephalus,Bald Eagle,United States,"River Lakes Conservation Area near Viera, Brevard Co, Florida",28.229,,2011-11-30,07:53,Paul Marvin,B,0:06,call,2026-02-19T15:48:55.094607
172486,Amphispiza bilineata,Black-throated Sparrow,United States,"Rabbit Valley BLM camp, Mesa County, Colorado",39.1971,,2013-05-11,18:27,Eric DeFonso,B,0:13,call,2026-02-19T15:48:56.629192
