recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status
XC157452,Coccyzus erythropthalmus,Coccyzus,erythropthalmus,,Black-billed Cuckoo,song,,,8.54,2013-07-05,10:00,,Rating,51.7772,-103.5795,550.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157452.wav,True,success
XC157457,Spinus tristis,Spinus,tristis,,American Goldfinch,call,male,adult,28.42,2013-07-09,09:00,,Rating,51.7772,-103.5795,550.0,E,poor,Buzzy scraping calls given by adult male in flight during lengthy aerial chase with another individual.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Buzzy scraping calls given by adult male in flight during lengthy aerial chase with another individual.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157457.wav,True,success
XC157459,Spatula discors,Spatula,discors,,Blue-winged Teal,call,"male, female",adult,117.55,2013-07-09,09:30,,Rating,51.7772,-103.5795,550.0,E,poor,Calls from adult female given while leading 9 very recently fledged young. Recorded on iPhone using external mic.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calls from adult female given while leading 9 very recently fledged young. Recorded on iPhone using external mic.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157459.wav,True,success
XC157462,Empidonax alnorum,Empidonax,alnorum,,Alder Flycatcher,call,,,22.7,2013-07-23,08:00,,Rating,51.777,-103.3548,550.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157462.wav,True,success
XC157611,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,song,,,17.53,2011-05-10,06:30,,Rating,48.4739,-123.3773,60.0,E,poor,"Poor recording of somewhat jumbled song, preceded by a single contact call, from a bird on migration.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Poor recording of somewhat jumbled song, preceded by a single contact call, from a bird on migration.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157611.wav,True,success
XC157628,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,call,,adult,6.04,2010-07-04,14:00,,Rating,59.792,-136.576,900.0,E,poor,"""tink"" calls from agitated adult.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"""tink"" calls from agitated adult.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157628.wav,True,success
XC157638,Pheucticus melanocephalus,Pheucticus,melanocephalus,,Black-headed Grosbeak,song,,,31.71,2011-06-06,05:00,,Rating,48.485,-123.362,60.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157638.wav,True,success
XC157666,Calypte anna,Calypte,anna,,Anna's Hummingbird,song,male,,105.92,2013-12-12,09:48,,Rating,44.962,-123.0572,50.0,E,poor,The same hummingbird male as on XC156822 successfully survived several sub-freezing cold nights and started his display song again after timeout he took for the cold weather. The only difference - previously he used high dead branch of Sequoia while currently he moved to the bush much closer to my heated feeder. High pass filter was used to remove street noise below 1.8kHz,Creative Commons Attribution-ShareAlike 3.0,The same hummingbird male as on XC156822 successfully survived several sub-freezing cold nights and started his display song again after timeout he took for the cold weather. The only difference - previously he used high dead branch of Sequoia while currently he moved to the bush much closer to my heated feeder. High pass filter was used to remove street noise below 1.8kHz,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157666.wav,True,success
XC157677,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,flight,,,25.08,2012-05-28,14:22,,Rating,62.885,-151.64,1600.0,E,poor,Individual of two species in this clip. Likely migrating through the area.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Individual of two species in this clip. Likely migrating through the area.
Bill Evans: ""The periodic short modulated call that rises in pitch is Parkesia noveboracensis. The other, which descends in pitch and occurs in several short series as well as individually, is Anthus rubescens.""",Northern Waterthrush Parkesia noveboracensis,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157677.wav,True,success
XC157759,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,call,,,76.22,2013-12-08,09:40,,Rating,40.1175,-75.0627,40.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157759.wav,True,success
XC157776,Pica hudsonia,Pica,hudsonia,,Black-billed Magpie,call,,,63.78,2012-06-25,07:34,,Rating,63.5282,-149.8789,1072.0,E,poor,Varied calls from two individuals.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Varied calls from two individuals.
In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.)",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157776.wav,True,success
XC157777,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,43.68,2012-06-21,11:44,,Rating,63.5282,-149.8789,1072.0,E,poor,In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.),Creative Commons Attribution-NonCommercial-ShareAlike 3.0,In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.),White-crowned Sparrow Zonotrichia leucophrys,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157777.wav,True,success
XC157778,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,4.86,2012-06-23,11:17,,Rating,63.5282,-149.8789,1072.0,E,poor,In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.),Creative Commons Attribution-NonCommercial-ShareAlike 3.0,In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.),none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157778.wav,True,success
XC157779,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,8.77,2012-06-23,11:17,,Rating,63.5282,-149.8789,1072.0,E,poor,"An uncommon ""doubled"" song, only detected once during a two week sampling period.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"An uncommon ""doubled"" song, only detected once during a two week sampling period.
In an open thicket of relatively tall (1.5 m) felt-leaf Salix and compact (0.3 m tall) Potentilla shrub. Ground cover was mainly sedges and grasses. Site was at the base of Polychrome Mountain and about 100 meters east of a tributary stream of the Toklat River (about 500-700 meters distant.)",White-crowned Sparrow Zonotrichia leucophrys,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157779.wav,True,success
XC157888,Spizelloides arborea,Spizelloides,arborea,,American Tree Sparrow,song,,,6.32,2011-06-30,06:16,,Rating,63.6108,-149.2307,1000.0,E,poor,"Subalpine habitat with dense, 1 - 1.5 meter tall Salix and mossy/herbaceous floor. Less than 15 meters from the Savage River.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Subalpine habitat with dense, 1 - 1.5 meter tall Salix and mossy/herbaceous floor. Less than 15 meters from the Savage River.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157888.wav,True,success
XC157890,Anthus rubescens,Anthus,rubescens,,Buff-bellied Pipit,flight,,,55.1,2009-08-01,14:13,,Rating,63.7516,-149.324,1500.0,E,poor,"Crumbling rocky tor features with sparse, prostrate herbaceous/lichen cover. Bird flew from it's perch on one of the rocks.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Crumbling rocky tor features with sparse, prostrate herbaceous/lichen cover. Bird flew from it's perch on one of the rocks.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC157890.wav,True,success
XC158380,Passerina caerulea,Passerina,caerulea,,Blue Grosbeak,call,"male, female",,19.99,2013-12-18,17:30,,Rating,26.9874,-108.8115,320.0,E,poor,Calling close to the Rio Cuchujaqui.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling close to the Rio Cuchujaqui.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158380.wav,True,success
XC158384,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,call,male,,43.94,2013-12-18,10:30,,Rating,26.9874,-108.8115,320.0,E,poor,Calling from the riparian vegetation along the Rio Cuchujaqui.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling from the riparian vegetation along the Rio Cuchujaqui.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158384.wav,True,success
XC158401,Myiarchus cinerascens,Myiarchus,cinerascens,,Ash-throated Flycatcher,call,,,17.93,2013-12-16,09:30,,Rating,26.9874,-108.8115,320.0,E,poor,Calling from steep rocky drainage.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Calling from steep rocky drainage.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158401.wav,True,success
XC158415,Polioptila caerulea,Polioptila,caerulea,,Blue-grey Gnatcatcher,call,,,12.91,2013-12-13,10:00,,Rating,27.0396,-108.7537,550.0,E,poor,Two individuals calling from tropical deciduous forest.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Two individuals calling from tropical deciduous forest.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158415.wav,True,success
XC158517,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,call,,adult,205.51,2011-10-14,10:00,,Rating,48.3291,-123.6761,30.0,E,poor,"Clear whistled vocalizations from a flock of Bonies feeding near shore and resting on kelp beds, including calls in series that could perhaps be referred to as long calls, as at 1:55 and 2:54. At least some of the clear calls were from young birds; flock was composed of roughly 75% first-cycle birds, 25% adults. Interesting that no rough, scraping notes were heard from this flock in the hour that I observed it.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Clear whistled vocalizations from a flock of Bonies feeding near shore and resting on kelp beds, including calls in series that could perhaps be referred to as long calls, as at 1:55 and 2:54. At least some of the clear calls were from young birds; flock was composed of roughly 75% first-cycle birds, 25% adults. Interesting that no rough, scraping notes were heard from this flock in the hour that I observed it.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158517.wav,True,success
XC158534,Setophaga nigrescens,Setophaga,nigrescens,,Black-throated Grey Warbler,song,,,2.7,2011-06-17,09:00,,Rating,48.4904,-123.4428,80.0,E,poor,A common song type in this area.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,A common song type in this area.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158534.wav,True,success
XC158795,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,call,male,juvenile,14.56,2007-07-04,07:30,,Rating,44.2644,-69.0559,200.0,E,poor,"The call in between phrases is identical to the juvenile begging call, but used by an adult male. I'm not sure if this has been previously described.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"The call in between phrases is identical to the juvenile begging call, but used by an adult male. I'm not sure if this has been previously described.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158795.wav,True,success
XC158797,Setophaga virens,Setophaga,virens,,Black-throated Green Warbler,call,male,juvenile,41.03,2009-05-03,14:00,,Rating,39.9545,-74.9508,10.0,E,poor,"odd variant with pine warbler-like beginning. Bird held territory for three seasons, also sang a normal song. The call is the same as the juvenile call, but by an adult male.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"odd variant with pine warbler-like beginning. Bird held territory for three seasons, also sang a normal song. The call is the same as the juvenile call, but by an adult male.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158797.wav,True,success
XC158801,Setophaga fusca,Setophaga,fusca,,Blackburnian Warbler,begging,,juvenile,32.94,2010-07-13,08:00,,Rating,44.299,-68.375,260.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC158801.wav,True,success
XC160878,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,91.86,2013-12-05,09:02,,Rating,28.229,-80.813,0.0,E,poor,Perched on a tree mostly surrounded by grasslands,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Perched on a tree mostly surrounded by grasslands,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160878.wav,True,success
XC160880,Corvus brachyrhynchos,Corvus,brachyrhynchos,,American Crow,call,,,235.9,2013-12-05,09:10,,Rating,28.229,-80.813,0.0,E,poor,Perched on a tree mostly surrounded by grasslands,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Perched on a tree mostly surrounded by grasslands,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160880.wav,True,success
XC160904,Falco sparverius,Falco,sparverius,,American Kestrel,flight,,,17.41,2013-12-05,08:14,,Rating,28.229,-80.813,0.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160904.wav,True,success
XC160906,Calypte anna,Calypte,anna,,Anna's Hummingbird,flight,,,14.35,2012-12-08,08:09,,Rating,32.706,-117.1036,50.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160906.wav,True,success
XC160907,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,male,,41.31,2013-04-27,12:23,,Rating,32.7205,-117.2503,100.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160907.wav,True,success
XC160908,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,,,14.21,2012-03-14,13:53,,Rating,33.1374,-116.3767,440.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160908.wav,True,success
XC160910,Calypte anna,Calypte,anna,,Anna's Hummingbird,display,male,,14.66,2012-03-11,13:13,,Rating,32.554,-117.0852,10.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160910.wav,True,success
XC160911,Calypte anna,Calypte,anna,,Anna's Hummingbird,flight,,,11.23,2012-10-23,09:13,,Rating,32.554,-117.0852,10.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160911.wav,True,success
XC160912,Calypte anna,Calypte,anna,,Anna's Hummingbird,song,male,,146.29,2012-10-23,09:19,,Rating,32.554,-117.0852,10.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160912.wav,True,success
XC160913,Calypte anna,Calypte,anna,,Anna's Hummingbird,flight,male,,41.04,2012-03-11,14:11,,Rating,32.554,-117.0852,10.0,E,poor,feeding,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,feeding,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160913.wav,True,success
XC160914,Calypte anna,Calypte,anna,,Anna's Hummingbird,call,,,19.47,2012-03-11,14:11,,Rating,32.554,-117.0852,10.0,E,poor,two birds,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,two birds,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160914.wav,True,success
XC160915,Haliaeetus leucocephalus,Haliaeetus,leucocephalus,,Bald Eagle,call,,adult,5.98,2013-11-10,09:03,,Rating,28.5785,-80.9961,0.0,E,poor,one bird from adult pair perched close together in tree over marsh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,one bird from adult pair perched close together in tree over marsh,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160915.wav,True,success
XC160917,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,call,,,5.31,2013-11-10,08:38,,Rating,28.5785,-80.9961,0.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160917.wav,True,success
XC160978,Spatula discors,Spatula,discors,,Blue-winged Teal,flight,male,,6.58,2013-12-01,09:09,,Rating,28.2267,-80.7645,10.0,E,poor,a pair of male birds flew 25 meters across marsh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,a pair of male birds flew 25 meters across marsh,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160978.wav,True,success
XC160983,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,male,,91.15,2012-03-14,07:06,,Rating,33.0624,-115.4991,,E,poor,"calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160983.wav,True,success
XC160984,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,"male, female",,216.5,2012-03-14,07:11,,Rating,33.0624,-115.4991,,E,poor,"high-pitched males calls and female rattles, calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"high-pitched males calls and female rattles, calling from on top of a mesquite tree, often sharing the tree with a Phainopepla",Song Sparrow Melospiza melodia,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160984.wav,True,success
XC160985,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,male,,28.53,2011-06-11,11:06,,Rating,32.564,-117.1256,0.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,House Finch Haemorhous mexicanus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160985.wav,True,success
XC160987,Molothrus ater,Molothrus,ater,,Brown-headed Cowbird,call,male,,42.35,2013-01-22,08:02,,Rating,27.9368,-81.2252,20.0,E,poor,a few birds on a fence through ranch grasslands,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,a few birds on a fence through ranch grasslands,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC160987.wav,True,success
XC16111,Falco sparverius,Falco,sparverius,,American Kestrel,young call,,,7.09,1997-10-20,9:40,,Rating,-16.9334,-66.8667,2900.0,E,poor,Ref: NK CLXVB 658-665.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Ref: NK CLXVB 658-665.
[CD-ROM]",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC16111.wav,True,success
XC161152,Megaceryle alcyon,Megaceryle,alcyon,,Belted Kingfisher,call,,,9.32,2011-09-01,09:30,,Rating,48.3197,-123.5463,0.0,E,poor,aerial chase between 3 individuals.,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,aerial chase between 3 individuals.,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC161152.wav,True,success
XC161897,Certhia americana,Certhia,americana,,Brown Creeper,call,,,75.02,2011-05-20,06:00,,Rating,48.377,-123.838,40.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC161897.wav,True,success
XC162091,Spatula discors,Spatula,discors,,Blue-winged Teal,call,"male, female",,46.35,2013-12-30,08:46,,Rating,28.2267,-80.7645,10.0,E,poor,"several males (high pitched) and females (quack), a male is heard in flight at 0:31",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"several males (high pitched) and females (quack), a male is heard in flight at 0:31
feeding in marsh",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC162091.wav,True,success
XC162851,Strix varia,Strix,varia,,Barred Owl,song,,,17.3,2013-09-05,21:30,,Rating,46.4848,-111.9424,1400.0,E,poor,"Unusual Song with some extra hoots in the mid section. Longer than typical ""Who Cooks For You?""",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"Unusual Song with some extra hoots in the mid section. Longer than typical ""Who Cooks For You?""",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC162851.wav,True,success
XC16305,Calidris bairdii,Calidris,bairdii,,Baird's Sandpiper,call,,,12.32,1984-01-23,,,Rating,-22.4203,-65.9926,3680.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,Calidris melanotos?,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC16305.wav,True,success
XC163060,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,4.34,2013-04-19,06:30,,Rating,33.1612,-115.6414,,E,poor,called at takeoff from the sea,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,called at takeoff from the sea,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163060.wav,True,success
XC163061,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,5.25,2013-04-19,06:37,,Rating,33.1612,-115.6414,,E,poor,called at takeoff from the sea,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,called at takeoff from the sea,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163061.wav,True,success
XC163062,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,5.98,2013-04-19,01:50,,Rating,33.1612,-115.6414,,E,poor,flying over the Salton Sea,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flying over the Salton Sea,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163062.wav,True,success
XC163063,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,39.92,2012-05-18,15:29,,Rating,43.3463,-70.519,0.0,E,poor,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163063.wav,True,success
XC163064,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,23.46,2012-05-18,15:30,,Rating,43.3463,-70.519,0.0,E,poor,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163064.wav,True,success
XC163065,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,24.56,2012-05-18,15:48,,Rating,43.3463,-70.519,0.0,E,poor,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163065.wav,True,success
XC163066,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,14.38,2012-05-18,15:48,,Rating,43.3463,-70.519,0.0,E,poor,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163066.wav,True,success
XC163067,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,35.5,2012-05-18,15:48,,Rating,43.3463,-70.519,0.0,E,poor,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,American Herring Gull Larus smithsonianus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163067.wav,True,success
XC163068,Chroicocephalus philadelphia,Chroicocephalus,philadelphia,,Bonaparte's Gull,flight,,,21.54,2012-05-18,15:48,,Rating,43.3463,-70.519,0.0,E,poor,flock flying over the inlet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,flock flying over the inlet,American Herring Gull Larus smithsonianus,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163068.wav,True,success
XC163209,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,alarm,,,42.21,2014-01-04,12:24,,Rating,47.7838,-117.5087,700.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163209.wav,True,success
XC163210,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,call,,,56.69,2014-01-04,12:17,,Rating,47.7838,-117.5087,700.0,E,poor,"2 birds giving ""vit"" calls from the same bush.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,"2 birds giving ""vit"" calls from the same bush.",none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163210.wav,True,success
XC163612,Pica hudsonia,Pica,hudsonia,,Black-billed Magpie,call,,,31.01,2013-07-19,07:00,,Rating,51.7772,-103.5795,550.0,E,poor,Modifications: HPF 500,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Modifications: HPF 500,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163612.wav,True,success
XC163633,Thryomanes bewickii,Thryomanes,bewickii,,Bewick's Wren,song,,,13.39,2011-02-20,08:30,,Rating,48.4644,-123.3734,60.0,E,poor,None given,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,None given,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163633.wav,True,success
XC163684,Strix varia,Strix,varia,,Barred Owl,call,,,12.83,2011-04-25,07:31,,Rating,28.5785,-80.9961,0.0,E,poor,in a tree by a dirt road on the edge of a marsh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,in a tree by a dirt road on the edge of a marsh,none,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\Audio Recordings\XC163684.wav,True,success
