xc_id,species_scientific,species_english,country,location,latitude,longitude,date,time,recordist,quality,length,type,scraped_at,length_seconds,url,file_name
703903,Dryocopus pileatus,Pileated Woodpecker,Canada,"Cavan-Monaghan (near  Millbrook), Peterborough County, Ontario",,,2021-11-27,07:30,Jeff Stewart,A,0:06,,,6.0,//xeno-canto.org/703903,"XC703903-PIWO flying November 27, 2021 0723.mp3"
691470,Dryocopus pileatus,Pileated Woodpecker,United States,"Harrison Township (near  Harrison), Hamilton County, Ohio",,,2021-12-14,09:46,David A. Brinkman,A,3:10,,,190.0,//xeno-canto.org/691470,XC691470-Pileated Wp drumming MWF - WH 12-14-21.mp3
663797,Dryocopus pileatus,Pileated Woodpecker,United States,"McDonald-Dunn Forest - Old Growth Trail (near  Corvallis), Benton County, Oregon",,,2021-03-06,10:30,Kate Atkins,A,2:55,,,175.0,//xeno-canto.org/663797,XC663797-210306_PIWODrum_OldGrowth.mp3
649554,Dryocopus pileatus,Pileated Woodpecker,United States,"Skidaway Island, Chatham County, GA USA",,,2021-05-17,12:00,Russ Wigh,A,0:20,,,20.0,//xeno-canto.org/649554,XC649554-Pileated Woodpecker drumming.mp3
634533,Dryocopus pileatus,Pileated Woodpecker,Canada,"Hazelton, Kitimat-Stikine, British Columbia",,,2021-03-30,10:45,Larry Joseph,A,0:05,,,5.0,//xeno-canto.org/634533,"XC634533-Pileated Woodpecker, Hazelton area birds-1130637.mp3"
612664,Dryocopus pileatus,Pileated Woodpecker,Canada,"Thompson-Nicola P (near  Pinantan Lake), Thompson-Nicola, British Columbia",,,1992-04-03,10:00,Peter Ward and Ken Hall,A,0:46,,,46.0,//xeno-canto.org/612664,XC612664-Pileated Woodpecker.mp3
599834,Dryocopus pileatus,Pileated Woodpecker,United States,"Beaver Brook Great Meadow, Hollis, Hillsborough County, New Hampshire",,,2019-04-17,09:00,Christopher McPherson,A,0:18,,,18.0,//xeno-canto.org/599834,XC599834-Pileated Woodpecker_17Mar2019_BB Great Meadow_Hollis_NH.mp3
599832,Dryocopus pileatus,Pileated Woodpecker,United States,"HBHS Hollis, Hillsborough County, New Hampshire",,,2019-04-03,10:00,Christopher McPherson,A,2:21,,,141.0,//xeno-canto.org/599832,XC599832-Pileated Woodpecker_03Mar2019_HBHS_Hollis_NH.mp3
597671,Dryocopus pileatus,Pileated Woodpecker,Canada,"Porpoise Bay (near  Sechelt), Sunshine Coast Regional District, British Columbia",,,2000-07-20,07:30,Simon Elliott,A,0:52,,,52.0,//xeno-canto.org/597671,XC597671-pileated-5214d02.mp3
582550,Dryocopus pileatus,Pileated Woodpecker,United States,"Hendrix Habitat - Fairview, Williamson County, Tennessee",,,2020-08-13,07:00,Brian Hendrix,A,0:05,,,5.0,//xeno-canto.org/582550,XC582550-20200813_0645.mp3
570955,Dryocopus pileatus,Pileated Woodpecker,United States,"Hendrix Habitat - Fairview, Williamson County, Tennessee",,,2020-06-23,08:00,Brian Hendrix,A,0:12,,,12.0,//xeno-canto.org/570955,XC570955-20200623_0759.mp3
569933,Dryocopus pileatus,Pileated Woodpecker,United States,"Skidaway Island, Chatham County, GA USA",,,2020-06-11,06:30,Russ Wigh,A,0:35,,,35.0,//xeno-canto.org/569933,XC569933-Pileated Woodpeckers and drumming 6-11-20.mp3
569932,Dryocopus pileatus,Pileated Woodpecker,United States,"Skidaway Island, Chatham County, GA USA",,,2019-06-27,11:00,Russ Wigh,A,0:16,,,16.0,//xeno-canto.org/569932,XC569932-Pileated Woodpecker 6-27-19.mp3
569931,Dryocopus pileatus,Pileated Woodpecker,United States,"Skidaway Island, Chatham County, GA USA",,,2020-05-22,07:30,Russ Wigh,A,0:08,,,8.0,//xeno-canto.org/569931,XC569931-Pileated Woodpecker Keek PL 5-22-20.mp3
568132,Dryocopus pileatus,Pileated Woodpecker,United States,"Skidaway Island, Chatham County, GA USA",,,2020-06-11,06:30,Russ Wigh,A,0:35,,,35.0,//xeno-canto.org/568132,XC568132-20200611_063002 Pileated and drumming.mp3
567906,Dryocopus pileatus,Pileated Woodpecker,United States,"Danby (near  Spencer), Tompkins County, New York",,,2020-06-05,08:00,Meena Haribal,A,0:13,,,13.0,//xeno-canto.org/567906,XC567906-200605_16-1 piwo.mp3
566467,Dryocopus pileatus,Pileated Woodpecker,United States,"Lowell Park, Dixon, Lee County, Illinois",,,2020-06-02,09:17,Matt Wistrand,A,0:49,,,49.0,//xeno-canto.org/566467,XC566467-PIWO (M) - Call - Lowell Park - 2020-06-02 09_17.mp3
560603,Dryocopus pileatus,Pileated Woodpecker,United States,"Skidaway Island, Chatham County, GA USA",,,2019-06-01,09:30,Russ Wigh,A,0:08,,,8.0,//xeno-canto.org/560603,XC560603-Pileated Woodpecker PL (3star).mp3
550934,Dryocopus pileatus,Pileated Woodpecker,United States,"Thornton Creek Ravine, Seattle, King County, Washington",,,2020-04-19,8:24,Bruce Lagerquist,A,1:00,,,60.0,//xeno-canto.org/550934,XC550934-041920 824 Pileated Woodpecker - Song Sparrow.mp3
541702,Dryocopus pileatus,Pileated Woodpecker,Canada,"McMaster Conservation Corridor (near  Hamilton), Hamilton Division, Ontario",,,2020-04-04,07:00,Doug Welch,A,8:08,,,488.0,//xeno-canto.org/541702,XC541702-HNCSW3_20200404_064003_PileatedWoodpecker.mp3
485994,Dryocopus pileatus,Pileated Woodpecker,Canada,Pacific Spirit Regional Park,,,2019-07-08,09:30,Sunny Tseng,A,0:56,,,56.0,//xeno-canto.org/485994,XC485994-190708_1338_PIWO.mp3
485993,Dryocopus pileatus,Pileated Woodpecker,Canada,Pacific Spirit Regional Park,,,2019-07-08,09:30,Sunny Tseng,A,1:29,,,89.0,//xeno-canto.org/485993,XC485993-190708_1336_PIWO.mp3
485988,Dryocopus pileatus,Pileated Woodpecker,Canada,Pacific Spirit Regional Park,,,2019-07-08,09:30,Sunny Tseng,A,1:29,,,89.0,//xeno-canto.org/485988,XC485988-190708_1331_PIWO.mp3
482330,Dryocopus pileatus,Pileated Woodpecker,United States,"Keeney Meadows, Grant County, Oregon",,,2019-05-16,07:30,Bruce Lagerquist,A,0:24,,,24.0,//xeno-canto.org/482330,XC482330-05162019 745 Pleated Drum.mp3
479919,Dryocopus pileatus,Pileated Woodpecker,United States,"Lowell Park, Dixon, Lee County, Illinois",,,2019-06-08,06:53,Matt Wistrand,A,0:50,,,50.0,//xeno-canto.org/479919,XC479919-PIWO - Call - Lowell Park - 2019-06-08 06_53 Processed_01.mp3
460741,Dryocopus pileatus,Pileated Woodpecker,United States,"Oak Hammock Trail, Merritt Island NWR, Brevard County, Florida",,,2018-05-12,08:10,Paul Marvin,A,0:34,,,34.0,//xeno-canto.org/460741,"XC460741-Pileated Woodpecker -FL, MINWR Oak Hammock, May 12, 2018, 0810 AM.mp3"
451059,Dryocopus pileatus,Pileated Woodpecker,United States,"Big Trees Grove, Placer County, California",,,2015-05-27,08:41,Ed Pandolfino,A,1:05,,,65.0,//xeno-canto.org/451059,XC451059-PILWOOdrm_BigTrees_PLA_5-27-15_0841.mp3
433422,Dryocopus pileatus,Pileated Woodpecker,United States,"Huntingdon Valley, PA",,,2018-09-07,07:15,Paul Driver,A,0:21,,,21.0,//xeno-canto.org/433422,XC433422-PILEATED WOODPECKER female interaction1 PERT PA 7.13am 09072018.mp3
433421,Dryocopus pileatus,Pileated Woodpecker,United States,"Huntingdon Valley, PA",,,2018-09-07,07:15,Paul Driver,A,0:11,,,11.0,//xeno-canto.org/433421,XC433421-PILEATED WOODPECKER female interaction PERT PA 7.13am 09072018.mp3
433420,Dryocopus pileatus,Pileated Woodpecker,United States,"Huntingdon Valley, PA",,,2018-09-07,07:15,Paul Driver,A,3:14,,,194.0,//xeno-canto.org/433420,XC433420-PILEATED WOODPECKER female PERT PA 7.13am 09072018.mp3
424640,Dryocopus pileatus,Pileated Woodpecker,United States,"Ganges Township (near  Fennville), Allegan County, Michigan",,,2018-07-11,20:49,Matt Wistrand,A,6:16,,,376.0,//xeno-canto.org/424640,XC424640-PIWO (HO) - Drums - Fennville - 2018-07-11 20_49_01.mp3
420816,Dryocopus pileatus,Pileated Woodpecker,United States,"Montezuma NWR,  New York",,,2018-06-15,08:00,GABRIEL LEITE,A,0:53,,,53.0,//xeno-canto.org/420816,XC420816-Dryocopus pileatus_Montezuma_ML0282142.mp3
390741,Dryocopus pileatus,Pileated Woodpecker,United States,"Huckleberry Lookout Trail, GNP, Flathead County, Montana",,,2017-10-19,14:00,Thomas Magarian,A,0:16,,,16.0,//xeno-canto.org/390741,XC390741-PIWO_2017-10-19_Huclke_Berry_Lookout_Trail_GNP_MT_1400.mp3
342705,Dryocopus pileatus,Pileated Woodpecker,United States,"Flatside Wilderness Area, Arkansas",,,2016-11-13,06:30,John Carroll,A,2:19,,,139.0,//xeno-canto.org/342705,XC342705-2016_nov_13_pileated_WP_carroll_01.mp3
326527,Dryocopus pileatus,Pileated Woodpecker,United States,"Club Road, Ridgeland, Jasper County, South Carolina",,,2016-07-04,08:26,Paul Marvin,A,0:08,,,8.0,//xeno-canto.org/326527,"XC326527-Pileated Woodpecker -SC, Club Road, Ridgeland, July 04, 2016, 0826 AM.mp3"
320703,Dryocopus pileatus,Pileated Woodpecker,Canada,"Burma Drive, Nanaimo, British Columbia",,,2016-06-07,14:00,Kevin Hood,A,5:50,,,350.0,//xeno-canto.org/320703,XC320703-BurmaRoad_Pilleated_0550.mp3
290154,Dryocopus pileatus,Pileated Woodpecker,United States,"Sardis, Panola County, Mississippi",,,2015-11-15,16:00,J.R. Rigby,A,0:21,,,21.0,//xeno-canto.org/290154,XC290154-BA_JRR_PIWO_2015_11_15_1608_ClearSpringsNT_PanolaCo_MS_FR2p_XC.mp3
287083,Dryocopus pileatus,Pileated Woodpecker,Canada,"Improvement District No. 9, Division No. 15, Alberta",,,2015-10-24,04:30,Anthony Gliozzo,A,0:30,,,30.0,//xeno-canto.org/287083,XC287083-Pileated woodpecker 3.mp3
269240,Dryocopus pileatus,Pileated Woodpecker,United States,"Packwood, Lewis County, Washington",,,2015-06-18,06:08,Frank Lambert,A,0:07,,,7.0,//xeno-canto.org/269240,XC269240-Dryocopus_pileatus_abieticola-FL drum Packwood Wash 18Jun15 6.08am LS117242a.mp3
205553,Dryocopus pileatus,Pileated Woodpecker,United States,"Forest Road 152 area, off of Gunflint Trail, Superior National Forest (near Grand Marais), Cook County, Minnesota",,,2014-10-24,15:28,Paul Marvin,A,0:39,,,39.0,//xeno-canto.org/205553,"XC205553-Pileated Woodpecker seen after, perhaps aggitated by me -MN, Rd 152, Gunflint Road area, October 24, 2014, 0328 PM.mp3"
192531,Dryocopus pileatus,Pileated Woodpecker,United States,"Three Lakes WMA, near Lake Marian, Osceola County, Florida",,,2014-04-22,12:17,Paul Marvin,A,6:40,,,400.0,//xeno-canto.org/192531,"XC192531-Pileated Woodpecker seen briefly, florida trail -FL, western Three Lakes WMA, Apr 22, 2014, 1217 AM.mp3"
157763,Dryocopus pileatus,Pileated Woodpecker,United States,"Lower Moreland (near  Huntingdon Valley), Montgomery, Pennsylvania",,,2013-12-01,09:40,Paul Driver,A,0:08,,,8.0,//xeno-canto.org/157763,XC157763-PILEATED WOODPECKER PERT PA 9.40am 12012013.mp3
156728,Dryocopus pileatus,Pileated Woodpecker,Canada,"Trevlac Pond, Saanich, Vancouver Island, British Columbia",,,2012-05-07,10:00,Ian Cruickshank,A,3:41,,,221.0,//xeno-canto.org/156728,XC156728-VN622412 piwo logan.mp3
146292,Dryocopus pileatus,Pileated Woodpecker,United States,"Haskell Peak Road, Tahoe National Forest (near  Calpine), Sierra, California",,,2013-06-14,6:44,Thomas G. Graves,A,0:45,,,45.0,//xeno-canto.org/146292,XC146292-34Haskell Peak Road 061413PleatdWdpkr.mp3
102028,Dryocopus pileatus,Pileated Woodpecker,United States,"Schoolhouse Gap Trail, Great Smoky Mountains National Park, Tennessee",,,2012-05-23,11:15am,Mike Nelson,A,0:15,,,15.0,//xeno-canto.org/102028,PileatedWoodpecker7.mp3
98344,Dryocopus pileatus,Pileated Woodpecker,Canada,"Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec",,,2012-04-07,10:22,Martin St-Michel,A,0:06,,,6.0,//xeno-canto.org/98344,Pileated Woodpecker (Cap Tourmente-2012-04-07-10h37) LS110749.mp3
79094,Dryocopus pileatus,Pileated Woodpecker,United States,"Cherohala Skyway, West Rattlesnake Trail, Cherokee National Forest, Tennessee",,,2011-05-29,7:30am,Mike Nelson,A,0:57,,,57.0,//xeno-canto.org/79094,PileatedWoodpeckerknock3.mp3
79046,Dryocopus pileatus,Pileated Woodpecker,United States,"Millbrook, NY (Henry's Bog)",,,2009-06-16,09:45,Ethan Duke,A,4:04,,,244.0,//xeno-canto.org/79046,HenrysPIWO1snippet 1.mp3
78708,Dryocopus pileatus,Pileated Woodpecker,United States,"Schoolhouse Gap Trail, Great Smoky Mountains National Park, Tennessee",,,2011-05-25,8:30am,Mike Nelson,A,0:17,,,17.0,//xeno-canto.org/78708,PileatedWoodpeckerknocking2.mp3
64545,Dryocopus pileatus,Pileated Woodpecker,United States,"Talladega National Forest, Munford, Alabama",,,2010-10-18,10:00am,Mike Nelson,A,0:21,,,21.0,//xeno-canto.org/64545,PileatedWoodpecker5.mp3
57938,Dryocopus pileatus,Pileated Woodpecker,United States,"Wyalusing State Park, Wisconsin",,,2010-06-07,08:00,Todd Wilson,A,0:05,,,5.0,//xeno-canto.org/57938,pileated-xc.mp3
47014,Dryocopus pileatus,Pileated Woodpecker,United States,"Cummington, Hampshire Co., Massachusetts",,,2010-04-02,11:00,Andrew Spencer,A,2:25,,,145.0,//xeno-canto.org/47014,PIWO2010-4-2-1.mp3
15182,Dryocopus pileatus,Pileated Woodpecker,Canada,"Rivière Éternité, Saguenay, Quebec",,,2007-05-22,08:19,Chris Parrish,A,0:12,,,12.0,//xeno-canto.org/15182,cp0250b_Dryocopus_pileatus_22may2007_Eternite.mp3
15181,Dryocopus pileatus,Pileated Woodpecker,Canada,"Rivière Éternité, Saguenay, Quebec",,,2007-05-22,08:09,Chris Parrish,A,1:04,,,64.0,//xeno-canto.org/15181,cp0250a_xc_Dryocopus_pileatus_22may2007_Eternite.mp3
15180,Dryocopus pileatus,Pileated Woodpecker,United States,"Sewanee, Franklin County, Tennessee",,,2007-04-24,18:03,Chris Parrish,A,0:50,,,50.0,//xeno-canto.org/15180,cp0082_xc_Dryocopus_pileatus_24apr2007_Sewanee.mp3
1080236,Dryocopus pileatus,Pileated Woodpecker,United States,"Dungeness Recreation Area, Clallam County, Washington",,,2026-02-10,12:35,Greg Irving,B,0:30,,,30.0,//xeno-canto.org/1080236,XC1080236-100-Woodpecker---Pileated-(Dryocopus-pileatus-abieticola)-DrumCall-FEB-1235h-35m-DungenessNWR-WA_gi_260210_005.mp3
1071117,Dryocopus pileatus,Pileated Woodpecker,United States,"Upper Moreland (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2026-01-04,07:41,Paul Driver,B,0:30,,,30.0,//xeno-canto.org/1071117,XC1071117-PILEATED-WOODPECKER-at-first-in-flight-PERT-PA-7.41am-01042025.wav
1049061,Dryocopus pileatus,Pileated Woodpecker,United States,"Almanor, Plumas County, California",,,2025-10-20,09:30,Denise Wight,B,0:25,,,25.0,//xeno-canto.org/1049061,XC1049061-PIWO-call-Lake-Almanor-Boat-Ramp-2025-10-20-0922.wav
1036512,Dryocopus pileatus,Pileated Woodpecker,United States,"Tama (near  Burlington), Des Moines, Iowa",,,2025-05-10,10:00,Bobby Wilcox,B,0:30,,,30.0,//xeno-canto.org/1036512,XC1036512-250510_2666PIWO-drum-100m-mp3-amp.mp3
1023335,Dryocopus pileatus,Pileated Woodpecker,United States,"Dungeness Trails, Sequim, Clallam County, Washington",,,2025-07-27,08:00,Greg Irving,B,0:13,,,13.0,//xeno-canto.org/1023335,XC1023335-100-Woodpecker---Pileated-(Dryocopus-pileatus-abieticola)-Flight-JUL-0800h-140m-DungenessTrailsWA_gi_250727_007.mp3
1022475,Dryocopus pileatus,Pileated Woodpecker,Canada,Tadoussac dunes,,,2025-05-30,19:55,Stanislas Wroza,B,0:11,,,11.0,//xeno-canto.org/1022475,XC1022475-Fri-May-30-2025-11-55-01-Grand-pic-chant-B.wav
1021413,Dryocopus pileatus,Pileated Woodpecker,Canada,Mont Saint Hilaire,,,2024-05-18,4:34,Stanislas Wroza,B,1:08,,,68.0,//xeno-canto.org/1021413,XC1021413-Sat-May-18-2024-04-34-42-Grand-pic-chant-alarme-B.wav
1021407,Dryocopus pileatus,Pileated Woodpecker,Canada,Mont Saint Hilaire,,,2024-05-18,6:55,Stanislas Wroza,B,0:06,,,6.0,//xeno-canto.org/1021407,XC1021407-Sat-May-18-2024-06-55-16-Grand-pic-chant-B.wav
1021406,Dryocopus pileatus,Pileated Woodpecker,Canada,Mont Saint Hilaire,,,2024-05-18,5:12,Stanislas Wroza,B,0:07,,,7.0,//xeno-canto.org/1021406,XC1021406-Sat-May-18-2024-05-12-01-Grand-pic-chant-B.wav
1021405,Dryocopus pileatus,Pileated Woodpecker,Canada,Anse du Port,,,2025-05-19,8:19,Stanislas Wroza,B,0:05,,,5.0,//xeno-canto.org/1021405,XC1021405-Mon-May-19-2025-14-19-39-Grand-pic-chant-B.wav
1021404,Dryocopus pileatus,Pileated Woodpecker,Canada,Anse du Port,,,2025-05-19,8:19,Stanislas Wroza,B,0:08,,,8.0,//xeno-canto.org/1021404,XC1021404-Mon-May-19-2025-14-19-37-Grand-pic-chant-B.wav
1021403,Dryocopus pileatus,Pileated Woodpecker,Canada,Anse du Port,,,2025-05-19,8:46,Stanislas Wroza,B,0:54,,,54.0,//xeno-canto.org/1021403,XC1021403-Mon-May-19-2025-14-46-51-Grand-pic-vol-B.wav
1012560,Dryocopus pileatus,Pileated Woodpecker,Canada,"La Vallée-du-Richelieu Regional County Municipality (near  Mont-Saint-Hilaire), Montérégie, Quebec",,,2025-05-18,09:00,Stanislas Wroza,B,0:15,,,15.0,//xeno-canto.org/1012560,XC1012560-Grand-pic-chant.wav
1012558,Dryocopus pileatus,Pileated Woodpecker,Canada,"La Vallée-du-Richelieu Regional County Municipality (near  Mont-Saint-Hilaire), Montérégie, Quebec",,,2025-05-18,09:00,Stanislas Wroza,B,0:11,,,11.0,//xeno-canto.org/1012558,XC1012558-Grand-pic-chant-2.wav
985677,Dryocopus pileatus,Pileated Woodpecker,United States,"Lower Moreland (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2025-04-04,09:45,Paul Driver,B,1:28,,,88.0,//xeno-canto.org/985677,XC985677-PILEATEDWOODPECKER-PERT-PA-wika-9.45am-04042025.mp3
963163,Dryocopus pileatus,Pileated Woodpecker,United States,"Siskiyou Mountain Park and Oredson Todd Woods, Jackson Co., Oregon",,,2024-06-16,15:42,Bill Pyle,B,2:57,,,177.0,//xeno-canto.org/963163,XC963163-2024-06-16_1542_Pileated-Woodpecker.wav
958908,Dryocopus pileatus,Pileated Woodpecker,United States,"White Bear Township (near  Lino Lakes), Anoka County, Minnesota",,,2025-01-04,16:00,Peter Mundale,B,0:28,,,28.0,//xeno-canto.org/958908,XC958908-PIWO_4-Jan-2024_MN.wav
958219,Dryocopus pileatus,Pileated Woodpecker,United States,"Ruston, Lincoln Parish, Louisiana",,,2025-01-03,12:45,Rick Wheat,B,4:17,,,257.0,//xeno-canto.org/958219,XC958219-Pileated-Woodpecker-2025-01-03-1241-Final.wav
911962,Dryocopus pileatus,Pileated Woodpecker,Canada,"Parc Mingan, Laval, Québec",,,2022-01-07,08:00,Marc Boisvert,B,0:14,,,14.0,//xeno-canto.org/911962,XC911962-grpi_0023-n.wav
872505,Dryocopus pileatus,Pileated Woodpecker,Canada,"Les Laurentides Regional County Municipality (near  Val-David), Laurentides, Quebec",,,2024-01-11,14:00,Denis Provencher,B,0:32,,,32.0,//xeno-canto.org/872505,XC872505-2024-01-11-13_58-Grand-Pic.mp3
861699,Dryocopus pileatus,Pileated Woodpecker,United States,"Rock Creek Golf Course, Washington, District of Columbia",,,2023-03-22,7:42,Dany Sloan,B,0:41,,,41.0,//xeno-canto.org/861699,XC861699-2023-03-22-PIWO-drumming-0742.wav
828387,Dryocopus pileatus,Pileated Woodpecker,United States,"Pulltite Campground, Ozark National Scenic Riverways, Missouri",,,2023-05-21,19:44,Richard E. Webster,B,14:47,,,887.0,//xeno-canto.org/828387,XC828387-WOODPEC_Pileated_drum-Pulltite-Cmpgrnd-MO-200m-052123-1944.mp3
828382,Dryocopus pileatus,Pileated Woodpecker,United States,"McCormack Lake, Mark Twain NF, MO",,,2023-05-23,06:25,Richard E. Webster,B,6:04,,,364.0,//xeno-canto.org/828382,XC828382-WOODPEC_Pileated_c_drum-McCormack-L-MO-200m-052323-0625.mp3
828376,Dryocopus pileatus,Pileated Woodpecker,United States,"Koomer Ridge Campground, Daniel Boone NF, Kentucky",,,2023-05-12,16:32,Richard E. Webster,B,0:37,,,37.0,//xeno-canto.org/828376,XC828376-WOODPEC_Pileated_c-Koomer-Ridge-CG-400m-DBNF--051223-1632.wav
825146,Dryocopus pileatus,Pileated Woodpecker,Canada,"Les Laurentides Regional County Municipality (near  Arundel), Laurentides, Quebec",,,2023-08-24,14:00,Denis Provencher,B,0:48,,,48.0,//xeno-canto.org/825146,XC825146-2023-08-24-13_54-Grand-Pic.mp3
791539,Dryocopus pileatus,Pileated Woodpecker,United States,"Big Creek, Cumming, Georgia",,,2011-04-20,10:00,Stuart Fisher,B,0:08,,,8.0,//xeno-canto.org/791539,"XC791539-Woodpecker,-Pileated-Big-Creek-20.4.11-SF-edit.mp3"
784605,Dryocopus pileatus,Pileated Woodpecker,United States,"Lower Moreland Township (near  Bryn Athyn), Montgomery County, Pennsylvania",,,2021-05-02,06:32,Paul Driver,B,0:06,,,6.0,//xeno-canto.org/784605,XC784605-PILEATED-WOODPECKER-drum-Lorimer-Park-PA-6.32am-05022021.wav
1013493,Zenaida macroura,Mourning Dove,Canada,"Charlevoix (near  Saint-Joseph-de-la-Rive), Capitale-Nationale, Québec",,,2025-05-25,06:30,Stanislas Wroza,A,0:09,,,9.0,//xeno-canto.org/1013493,XC1013493-Tourterelle-triste-vol-+.wav
1013012,Zenaida macroura,Mourning Dove,Canada,"Marais Léon-Provancher, Portneuf, Québec",,,2025-05-21,09:00,Stanislas Wroza,A,1:34,,,94.0,//xeno-canto.org/1013012,XC1013012-Tourterelle-triste-chant-+-filtered.wav
995960,Zenaida macroura,Mourning Dove,Cuba,"Parque Nacional de Cayo Guillermo, Ciego de Ávila",,,2025-04-22,11:00,FREDERIC Lionel,A,1:09,,,69.0,//xeno-canto.org/995960,XC995960-Tourterelle_triste_250422_Cuba.mp3
995959,Zenaida macroura,Mourning Dove,Cuba,"Soroa, Candelaria, Pinar del Rio",,,2025-04-14,11:00,FREDERIC Lionel,A,1:02,,,62.0,//xeno-canto.org/995959,XC995959-Tourterelle_triste_250414_Cuba.mp3
995957,Zenaida macroura,Mourning Dove,Cuba,"Cienaga de Zapata--San Tomas, Matanzas",,,2025-04-20,09:00,FREDERIC Lionel,A,0:49,,,49.0,//xeno-canto.org/995957,XC995957-Tourterelle_triste_250420_Cuba.mp3
940517,Zenaida macroura,Mourning Dove,United States,"Tucson Mountain Park, Gilbert Ray Cmpgrnd, Pima County, Arizona",,,2023-06-16,04:42,Richard E. Webster,A,0:51,,,51.0,//xeno-canto.org/940517,XC940517-DOVE_Mourning-Tucson-Mtn-Pk-800m-061623-0442.mp3
807126,Zenaida macroura,Mourning Dove,United States,"Corral Canyon Trail, Campo, San Diego County, California",,,2023-06-03,05:14,Paul Marvin,A,1:11,,,71.0,//xeno-canto.org/807126,"XC807126--02376-Mourning-Dove--CA,-Corral-Cyn-Trail,-Jun-03,-2023,-0514-AM-edited.wav"
767710,Zenaida macroura,Mourning Dove,United States,"San Bernardino National Wildlife Refuge, Cochise County, Arizona",,,2022-08-29,08:52,Richard E. Webster,A,1:37,,,97.0,//xeno-canto.org/767710,XC767710-DOVE_Mourning_s_c-SBNWR-1100m-082922-0852.mp3
696289,Zenaida macroura,Mourning Dove,Mexico,"San Pablo Etla, San Pablo Etla, Oaxaca",,,2022-01-09,09:00,Manuel Grosselet,A,0:43,,,43.0,//xeno-canto.org/696289,XC696289-Mourning Dove song SPE ene 9 853_3029.mp3
691623,Zenaida macroura,Mourning Dove,United States,"Beaver Brook Great Meadow, Hollis, Hillsborough County, New Hampshire",,,2021-04-04,08:00,Christopher McPherson,A,1:15,,,75.0,//xeno-canto.org/691623,XC691623-Mourning Dove_04Apr2021_BBA GM Hollis NH.mp3
661720,Zenaida macroura,Mourning Dove,Mexico,"Zona de Restauración Laguna Grande, Baja California",,,2021-05-21,05:24,Richard E. Webster,A,1:40,,,100.0,//xeno-canto.org/661720,XC661720-DOVE_Mourning_dawn_chorus Laguna Grande BC 20m 052121 0524.mp3
638304,Zenaida macroura,Mourning Dove,United States,"Beaver Brook Great Meadow, Hollis, Hillsborough County, New Hampshire",,,2021-04-04,08:00,Christopher McPherson,A,1:14,,,74.0,//xeno-canto.org/638304,XC638304-Mourning Dove_04Apr2021_BBA GM Hollis NH.mp3
636552,Zenaida macroura,Mourning Dove,Bahamas,"Harbor Island (near  Dunmore Town), Harbour Island",,,2018-05-20,07:00,Thomas Ryder Payne,A,0:32,,,32.0,//xeno-canto.org/636552,XC636552-Mourning Dove calls 7am Runaway Hill mono B BAHAMAS 180520.mp3
621378,Zenaida macroura,Mourning Dove,United States,"Gillespie Wash, Graham County, Arizona",,,2020-08-03,05:04,Richard E. Webster,A,3:01,,,181.0,//xeno-canto.org/621378,XC621378-DOVE_Mourning Gillespie Wash 1300m 080320 0504.mp3
621377,Zenaida macroura,Mourning Dove,United States,"Carlisle Canyon, Grant County, New Mexico",,,2018-06-01,05:32,Richard E. Webster,A,2:16,,,136.0,//xeno-canto.org/621377,XC621377-DOVE_Mourning Carlisle Cyn NM 1400m 060118 0532.mp3
621374,Zenaida macroura,Mourning Dove,United States,"Round Valley, Chiricahua Mountains, Cochise Co., Arizona",,,2020-07-25,07:21,Richard E. Webster,A,1:27,,,87.0,//xeno-canto.org/621374,XC621374-DOVE_Mourning 5x Round V 1300m 072520 0721.mp3
613539,Zenaida macroura,Mourning Dove,United States,"Deep Lake (Sun Lake), Washington",,,1982-06-03,06:30,Peter Ward and Ken Hall,A,0:34,,,34.0,//xeno-canto.org/613539,XC613539-Mourning Dove.mp3
583581,Zenaida macroura,Mourning Dove,United States,"San Simon Cienega, Cochise County, Arizona",,,2020-05-03,07:44,Richard E. Webster,A,0:07,,,7.0,//xeno-canto.org/583581,XC583581-DOVE_Mourning_wing SSC 1100m 050320 0744.mp3
583580,Zenaida macroura,Mourning Dove,United States,"Whitewater Draw WA, near McNeal, Cochise Co, Arizona",,,2020-04-30,05:01,Richard E. Webster,A,10:57,,,657.0,//xeno-canto.org/583580,XC583580-DOVE_Mourning_s_dawn Whitewater 1200m 043020 0501.mp3
583577,Zenaida macroura,Mourning Dove,United States,"San Simon Cienega, Cochise County, Arizona",,,2020-04-14,07:52,Richard E. Webster,A,2:27,,,147.0,//xeno-canto.org/583577,XC583577-DOVE_Mourning 9x SSC 1100m A 041420 0752.mp3
583575,Zenaida macroura,Mourning Dove,United States,"Round Valley, Chiricahua Mountains, Cochise Co., Arizona",,,2020-03-29,07:54,Richard E. Webster,A,2:37,,,157.0,//xeno-canto.org/583575,XC583575-DOVE_Mourning No 2 Round V 1300m 032920 0754.mp3
583574,Zenaida macroura,Mourning Dove,United States,"Round Valley, Chiricahua Mountains, Cochise Co., Arizona",,,2020-03-29,07:33,Richard E. Webster,A,1:02,,,62.0,//xeno-canto.org/583574,XC583574-DOVE_Mourning 4x Round V 1300m 032920 0733.mp3
