recording_id,scientific_name,genus,species,subspecies,english_name,call_type,sex,life_stage,duration_seconds,date,time,country,location,latitude,longitude,altitude,quality,quality_flag,description,license,remarks,background_species,local_file_path,file_exists,status,issue_no_species,issue_no_english_name,issue_no_audio_file,issue_no_duration,issue_no_date,issue_no_time,issue_no_country,issue_no_latitude,issue_no_longitude,issue_no_coordinates,issue_no_quality,issue_scrape_failed,has_critical_issue,has_any_issue,issue_count
XC327706,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC327706.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC327739,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC327739.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC327806,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC327806.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC327807,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC327807.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC327904,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC327904.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328180,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328180.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328188,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328188.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328276,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328276.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328540,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328540.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328542,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328542.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328660,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328660.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328661,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328661.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328698,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328698.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328699,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328699.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328702,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328702.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328703,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328703.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328705,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328705.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328708,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328708.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328709,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328709.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328710,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328710.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328711,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328711.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328712,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328712.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328715,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328715.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328716,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328716.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328786,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328786.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328787,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328787.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328788,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328788.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328790,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328790.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328791,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328791.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328792,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328792.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328793,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328793.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328794,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328794.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328796,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328796.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328797,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328797.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328798,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328798.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328799,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328799.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328801,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328801.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328802,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328802.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328805,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328805.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328835,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328835.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC328931,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC328931.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC329040,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC329040.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC329235,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC329235.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC329682,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC329682.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330199,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330199.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330302,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330302.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330312,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330312.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330369,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330369.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330447,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330447.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330449,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330449.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330578,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330578.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330691,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330691.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330788,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330788.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC330861,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC330861.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331098,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331098.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331099,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331099.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331198,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331198.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331266,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331266.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331288,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331288.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331395,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331395.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331421,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331421.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331481,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331481.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331558,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331558.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331564,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331564.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331690,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331690.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331691,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331691.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331741,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331741.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331742,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331742.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331743,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331743.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC331890,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC331890.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332054,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332054.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332243,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332243.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332245,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332245.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332328,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332328.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332644,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332644.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332699,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332699.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332714,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332714.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332719,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332719.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332762,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332762.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC332948,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC332948.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333146,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333146.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333161,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333161.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333307,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333307.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333314,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333314.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333385,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333385.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333557,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333557.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
XC333559,,,,,,,,,0.0,,,,,,,,,,,,,,C:\Users\prana\OneDrive\Desktop\ML Conf-BioFSL\01_Raw_Data\Audio_Recordings\XCXC333559.wav,False,"error: Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev",True,True,False,True,True,True,True,True,True,True,True,True,True,True,11
