recording_id,filename,duration_sec,original_sample_rate,original_channels,format,valid,error
XC380645,XC380645.wav,44.8,32000,1,WAV,True,
XC380736,XC380736.wav,167.12,32000,1,WAV,True,
XC380748,XC380748.wav,10.54,32000,1,WAV,True,
XC380761,XC380761.wav,111.18,32000,1,WAV,True,
XC381036,XC381036.wav,114.9,32000,1,WAV,True,
XC381103,XC381103.wav,24.25,32000,1,WAV,True,
XC381110,XC381110.wav,21.36,32000,1,WAV,True,
XC381118,XC381118.wav,61.74,32000,1,WAV,True,
XC381309,XC381309.wav,24.5,32000,1,WAV,True,
XC381310,XC381310.wav,9.14,32000,1,WAV,True,
XC381323,XC381323.wav,23.14,32000,1,WAV,True,
XC381411,XC381411.wav,53.68,32000,1,WAV,True,
XC381413,XC381413.wav,18.82,32000,1,WAV,True,
XC381414,XC381414.wav,4.86,32000,1,WAV,True,
XC381502,XC381502.wav,1.34,32000,1,WAV,True,
XC381507,XC381507.wav,21.1,32000,1,WAV,True,
XC381535,XC381535.wav,13.44,32000,1,WAV,True,
XC381579,XC381579.wav,52.9,32000,1,WAV,True,
XC381585,XC381585.wav,9.66,32000,1,WAV,True,
XC381588,XC381588.wav,10.5,32000,1,WAV,True,
XC381591,XC381591.wav,35.17,32000,1,WAV,True,
XC381871,XC381871.wav,18.85,32000,1,WAV,True,
XC381927,XC381927.wav,124.33,32000,1,WAV,True,
XC381981,XC381981.wav,10.22,32000,1,WAV,True,
XC382032,XC382032.wav,7.86,32000,1,WAV,True,
XC382039,XC382039.wav,42.69,32000,1,WAV,True,
XC382040,XC382040.wav,42.69,32000,1,WAV,True,
XC382084,XC382084.wav,29.1,32000,1,WAV,True,
XC382113,XC382113.wav,36.52,32000,1,WAV,True,
XC382114,XC382114.wav,32.05,32000,1,WAV,True,
XC382119,XC382119.wav,56.47,32000,1,WAV,True,
XC382122,XC382122.wav,32.04,32000,1,WAV,True,
XC382123,XC382123.wav,109.26,32000,1,WAV,True,
XC382227,XC382227.wav,16.73,32000,1,WAV,True,
XC382347,XC382347.wav,36.85,32000,1,WAV,True,
XC382356,XC382356.wav,234.67,32000,1,WAV,True,
XC382376,XC382376.wav,11.68,32000,1,WAV,True,
XC382447,XC382447.wav,87.58,32000,1,WAV,True,
XC382448,XC382448.wav,42.74,32000,1,WAV,True,
XC382449,XC382449.wav,209.2,32000,1,WAV,True,
XC382450,XC382450.wav,102.61,32000,1,WAV,True,
XC382451,XC382451.wav,51.3,32000,1,WAV,True,
XC382452,XC382452.wav,100.35,32000,1,WAV,True,
XC382506,XC382506.wav,18.84,32000,1,WAV,True,
XC382730,XC382730.wav,16.99,32000,1,WAV,True,
XC382745,XC382745.wav,29.94,32000,1,WAV,True,
XC383130,XC383130.wav,39.6,32000,1,WAV,True,
XC383332,XC383332.wav,28.08,32000,1,WAV,True,
XC383433,XC383433.wav,5.23,32000,1,WAV,True,
XC383434,XC383434.wav,138.16,32000,1,WAV,True,
XC383439,XC383439.wav,49.33,32000,1,WAV,True,
XC383440,XC383440.wav,25.03,32000,1,WAV,True,
XC383467,XC383467.wav,23.78,32000,1,WAV,True,
XC383784,XC383784.wav,4.96,32000,1,WAV,True,
XC383822,XC383822.wav,116.98,32000,1,WAV,True,
XC383831,XC383831.wav,17.32,32000,1,WAV,True,
XC383832,XC383832.wav,17.8,32000,1,WAV,True,
XC383881,XC383881.wav,25.31,32000,1,WAV,True,
XC383905,XC383905.wav,12.4,32000,1,WAV,True,
XC383951,XC383951.wav,75.04,32000,1,WAV,True,
XC383954,XC383954.wav,14.05,32000,1,WAV,True,
XC383960,XC383960.wav,12.38,32000,1,WAV,True,
XC383961,XC383961.wav,21.52,32000,1,WAV,True,
XC383966,XC383966.wav,19.09,32000,1,WAV,True,
XC383972,XC383972.wav,42.54,32000,1,WAV,True,
XC384003,XC384003.wav,123.94,32000,1,WAV,True,
XC384027,XC384027.wav,34.06,32000,1,WAV,True,
XC384034,XC384034.wav,15.02,32000,1,WAV,True,
XC384058,XC384058.wav,6.99,32000,1,WAV,True,
XC384697,XC384697.wav,21.04,32000,1,WAV,True,
XC384698,XC384698.wav,10.06,32000,1,WAV,True,
XC384905,XC384905.wav,17.11,32000,1,WAV,True,
XC384909,XC384909.wav,17.06,32000,1,WAV,True,
XC384910,XC384910.wav,4.57,32000,1,WAV,True,
XC384954,XC384954.wav,26.38,32000,1,WAV,True,
XC384955,XC384955.wav,5.47,32000,1,WAV,True,
XC385023,XC385023.wav,3.05,32000,1,WAV,True,
XC385026,XC385026.wav,10.12,32000,1,WAV,True,
XC385027,XC385027.wav,4.34,32000,1,WAV,True,
XC385185,XC385185.wav,1.61,32000,1,WAV,True,
XC385206,XC385206.wav,19.64,32000,1,WAV,True,
XC385393,XC385393.wav,34.92,32000,1,WAV,True,
XC385601,XC385601.wav,10.66,32000,1,WAV,True,
XC385612,XC385612.wav,26.1,32000,1,WAV,True,
XC385691,XC385691.wav,2.06,32000,1,WAV,True,
XC385817,XC385817.wav,4.54,32000,1,WAV,True,
XC385843,XC385843.wav,13.57,32000,1,WAV,True,
XC386075,XC386075.wav,67.73,32000,1,WAV,True,
XC386616,XC386616.wav,32.91,32000,1,WAV,True,
XC387173,XC387173.wav,13.18,32000,1,WAV,True,
XC387533,XC387533.wav,58.9,32000,1,WAV,True,
XC387538,XC387538.wav,41.0,32000,1,WAV,True,
XC387850,XC387850.wav,11.81,32000,1,WAV,True,
XC388134,XC388134.wav,212.92,32000,1,WAV,True,
XC388163,XC388163.wav,19.62,32000,1,WAV,True,
XC388164,XC388164.wav,29.71,32000,1,WAV,True,
XC388165,XC388165.wav,147.5,32000,1,WAV,True,
XC388172,XC388172.wav,11.55,32000,1,WAV,True,
XC388173,XC388173.wav,73.74,32000,1,WAV,True,
XC388255,XC388255.wav,26.23,32000,1,WAV,True,
XC388259,XC388259.wav,8.04,32000,1,WAV,True,
XC388263,XC388263.wav,9.72,32000,1,WAV,True,
XC388267,XC388267.wav,59.93,32000,1,WAV,True,
XC388268,XC388268.wav,90.29,32000,1,WAV,True,
XC388269,XC388269.wav,4.03,32000,1,WAV,True,
XC388404,XC388404.wav,94.26,32000,1,WAV,True,
XC388493,XC388493.wav,43.26,32000,1,WAV,True,
XC388494,XC388494.wav,29.96,32000,1,WAV,True,
XC388495,XC388495.wav,43.15,32000,1,WAV,True,
XC388500,XC388500.wav,2.69,32000,1,WAV,True,
XC388592,XC388592.wav,12.72,32000,1,WAV,True,
XC388596,XC388596.wav,11.12,32000,1,WAV,True,
XC388611,XC388611.wav,43.99,32000,1,WAV,True,
XC388682,XC388682.wav,4.75,32000,1,WAV,True,
XC388685,XC388685.wav,10.38,32000,1,WAV,True,
XC388693,XC388693.wav,6.91,32000,1,WAV,True,
XC388694,XC388694.wav,10.11,32000,1,WAV,True,
XC388707,XC388707.wav,9.64,32000,1,WAV,True,
XC388764,XC388764.wav,33.98,32000,1,WAV,True,
XC389096,XC389096.wav,25.15,32000,1,WAV,True,
XC389235,XC389235.wav,41.2,32000,1,WAV,True,
XC389252,XC389252.wav,20.74,32000,1,WAV,True,
XC389300,XC389300.wav,123.07,32000,1,WAV,True,
XC389303,XC389303.wav,170.13,32000,1,WAV,True,
XC389428,XC389428.wav,61.78,32000,1,WAV,True,
XC389434,XC389434.wav,141.95,32000,1,WAV,True,
XC389493,XC389493.wav,114.61,32000,1,WAV,True,
XC389498,XC389498.wav,46.62,32000,1,WAV,True,
XC389693,XC389693.wav,400.77,32000,1,WAV,True,
XC389920,XC389920.wav,10.82,32000,1,WAV,True,
XC389960,XC389960.wav,6.75,32000,1,WAV,True,
XC389961,XC389961.wav,5.09,32000,1,WAV,True,
XC389967,XC389967.wav,10.74,32000,1,WAV,True,
XC389979,XC389979.wav,54.08,32000,1,WAV,True,
XC389982,XC389982.wav,31.58,32000,1,WAV,True,
XC389995,XC389995.wav,31.46,32000,1,WAV,True,
XC390105,XC390105.wav,19.73,32000,1,WAV,True,
XC390183,XC390183.wav,42.97,32000,1,WAV,True,
XC390185,XC390185.wav,52.71,32000,1,WAV,True,
XC390189,XC390189.wav,56.6,32000,1,WAV,True,
XC390276,XC390276.wav,40.34,32000,1,WAV,True,
XC390279,XC390279.wav,19.07,32000,1,WAV,True,
XC390284,XC390284.wav,36.4,32000,1,WAV,True,
XC390471,XC390471.wav,3.66,32000,1,WAV,True,
XC390592,XC390592.wav,64.93,32000,1,WAV,True,
XC390598,XC390598.wav,25.81,32000,1,WAV,True,
XC390608,XC390608.wav,11.42,32000,1,WAV,True,
XC390824,XC390824.wav,12.0,32000,1,WAV,True,
XC390825,XC390825.wav,15.58,32000,1,WAV,True,
XC390830,XC390830.wav,1.78,32000,1,WAV,True,
XC390831,XC390831.wav,28.68,32000,1,WAV,True,
XC390881,XC390881.wav,100.35,32000,1,WAV,True,
XC390887,XC390887.wav,131.89,32000,1,WAV,True,
XC390940,XC390940.wav,34.87,32000,1,WAV,True,
XC390941,XC390941.wav,12.27,32000,1,WAV,True,
XC391090,XC391090.wav,54.22,32000,1,WAV,True,
XC391155,XC391155.wav,54.08,32000,1,WAV,True,
XC391156,XC391156.wav,18.06,32000,1,WAV,True,
XC391157,XC391157.wav,31.65,32000,1,WAV,True,
XC391158,XC391158.wav,16.06,32000,1,WAV,True,
XC391566,XC391566.wav,25.15,32000,1,WAV,True,
XC391570,XC391570.wav,20.78,32000,1,WAV,True,
XC391843,XC391843.wav,25.58,32000,1,WAV,True,
XC392231,XC392231.wav,16.2,32000,1,WAV,True,
XC392266,XC392266.wav,11.57,32000,1,WAV,True,
XC392267,XC392267.wav,7.6,32000,1,WAV,True,
XC392814,XC392814.wav,16.54,32000,1,WAV,True,
XC392842,XC392842.wav,88.23,32000,1,WAV,True,
XC392962,XC392962.wav,14.05,32000,1,WAV,True,
XC392963,XC392963.wav,15.99,32000,1,WAV,True,
XC393068,XC393068.wav,111.12,32000,1,WAV,True,
XC393129,XC393129.wav,309.92,32000,1,WAV,True,
XC393130,XC393130.wav,84.17,32000,1,WAV,True,
XC393299,XC393299.wav,109.62,32000,1,WAV,True,
XC393498,XC393498.wav,1.04,32000,1,WAV,True,
XC393735,XC393735.wav,15.52,32000,1,WAV,True,
XC393857,XC393857.wav,186.25,32000,1,WAV,True,
XC394059,XC394059.wav,7.23,32000,1,WAV,True,
XC394107,XC394107.wav,29.66,32000,1,WAV,True,
XC394110,XC394110.wav,14.99,32000,1,WAV,True,
XC394310,XC394310.wav,408.67,32000,1,WAV,True,
XC394526,XC394526.wav,119.87,32000,1,WAV,True,
XC394527,XC394527.wav,34.51,32000,1,WAV,True,
XC394528,XC394528.wav,16.72,32000,1,WAV,True,
XC394529,XC394529.wav,9.89,32000,1,WAV,True,
XC394737,XC394737.wav,51.68,32000,1,WAV,True,
XC394751,XC394751.wav,51.38,32000,1,WAV,True,
XC394763,XC394763.wav,37.56,32000,1,WAV,True,
XC394834,XC394834.wav,77.96,32000,1,WAV,True,
XC394835,XC394835.wav,40.95,32000,1,WAV,True,
XC394892,XC394892.wav,7.36,32000,1,WAV,True,
XC395154,XC395154.wav,0.75,32000,1,WAV,True,
XC395155,XC395155.wav,0.95,32000,1,WAV,True,
XC395194,XC395194.wav,30.21,32000,1,WAV,True,
XC395196,XC395196.wav,13.1,32000,1,WAV,True,
XC396159,XC396159.wav,21.88,32000,1,WAV,True,
XC396272,XC396272.wav,12.49,32000,1,WAV,True,
XC396392,XC396392.wav,3.08,32000,1,WAV,True,
XC396690,XC396690.wav,94.2,32000,1,WAV,True,
XC397584,XC397584.wav,5.2,32000,1,WAV,True,
XC398300,XC398300.wav,31.82,32000,1,WAV,True,
XC398356,XC398356.wav,23.1,32000,1,WAV,True,
XC398477,XC398477.wav,11.89,32000,1,WAV,True,
XC399014,XC399014.wav,108.52,32000,1,WAV,True,
XC399368,XC399368.wav,11.13,32000,1,WAV,True,
XC399828,XC399828.wav,14.72,32000,1,WAV,True,
XC399946,XC399946.wav,65.43,32000,1,WAV,True,
XC400100,XC400100.wav,16.99,32000,1,WAV,True,
XC400542,XC400542.wav,68.43,32000,1,WAV,True,
XC400852,XC400852.wav,13.94,32000,1,WAV,True,
XC400968,XC400968.wav,161.78,32000,1,WAV,True,
XC401018,XC401018.wav,25.71,32000,1,WAV,True,
XC402349,XC402349.wav,22.15,32000,1,WAV,True,
XC402596,XC402596.wav,17.02,32000,1,WAV,True,
XC403004,XC403004.wav,25.19,32000,1,WAV,True,
XC403005,XC403005.wav,11.51,32000,1,WAV,True,
XC403112,XC403112.wav,3.83,32000,1,WAV,True,
XC404311,XC404311.wav,85.14,32000,1,WAV,True,
XC404412,XC404412.wav,43.97,32000,1,WAV,True,
XC404418,XC404418.wav,13.22,32000,1,WAV,True,
XC404504,XC404504.wav,15.54,32000,1,WAV,True,
XC404505,XC404505.wav,1.31,32000,1,WAV,True,
XC404628,XC404628.wav,51.16,32000,1,WAV,True,
XC404715,XC404715.wav,6.42,32000,1,WAV,True,
XC404839,XC404839.wav,71.63,32000,1,WAV,True,
XC404968,XC404968.wav,14.05,32000,1,WAV,True,
XC405617,XC405617.wav,89.97,32000,1,WAV,True,
XC405771,XC405771.wav,28.99,32000,1,WAV,True,
XC406151,XC406151.wav,17.01,32000,1,WAV,True,
XC406160,XC406160.wav,5.49,32000,1,WAV,True,
XC406211,XC406211.wav,29.36,32000,1,WAV,True,
XC406251,XC406251.wav,42.99,32000,1,WAV,True,
XC406258,XC406258.wav,59.52,32000,1,WAV,True,
XC406300,XC406300.wav,31.9,32000,1,WAV,True,
XC406326,XC406326.wav,157.97,32000,1,WAV,True,
XC406522,XC406522.wav,27.54,32000,1,WAV,True,
XC406523,XC406523.wav,83.17,32000,1,WAV,True,
XC406526,XC406526.wav,38.8,32000,1,WAV,True,
XC406662,XC406662.wav,40.38,32000,1,WAV,True,
XC406871,XC406871.wav,4.2,32000,1,WAV,True,
XC406876,XC406876.wav,2.84,32000,1,WAV,True,
XC406990,XC406990.wav,9.23,32000,1,WAV,True,
XC407152,XC407152.wav,198.33,32000,1,WAV,True,
XC407173,XC407173.wav,25.0,32000,1,WAV,True,
XC407644,XC407644.wav,37.07,32000,1,WAV,True,
XC407819,XC407819.wav,31.87,32000,1,WAV,True,
XC407827,XC407827.wav,7.38,32000,1,WAV,True,
XC407924,XC407924.wav,10.77,32000,1,WAV,True,
XC408110,XC408110.wav,15.89,32000,1,WAV,True,
XC408876,XC408876.wav,269.86,32000,1,WAV,True,
XC409062,XC409062.wav,3.39,32000,1,WAV,True,
XC409609,XC409609.wav,63.58,32000,1,WAV,True,
XC409610,XC409610.wav,8.51,32000,1,WAV,True,
XC409818,XC409818.wav,11.64,32000,1,WAV,True,
XC410604,XC410604.wav,4.78,32000,1,WAV,True,
XC410888,XC410888.wav,92.86,32000,1,WAV,True,
XC411047,XC411047.wav,51.46,32000,1,WAV,True,
XC411318,XC411318.wav,55.2,32000,1,WAV,True,
XC411457,XC411457.wav,6.98,32000,1,WAV,True,
XC412205,XC412205.wav,54.23,32000,1,WAV,True,
XC412672,XC412672.wav,399.59,32000,1,WAV,True,
XC412707,XC412707.wav,29.81,32000,1,WAV,True,
XC412909,XC412909.wav,39.97,32000,1,WAV,True,
XC413030,XC413030.wav,5.34,32000,1,WAV,True,
XC413131,XC413131.wav,49.74,32000,1,WAV,True,
XC413132,XC413132.wav,174.82,32000,1,WAV,True,
XC413144,XC413144.wav,10.54,32000,1,WAV,True,
XC413175,XC413175.wav,129.07,32000,1,WAV,True,
XC413184,XC413184.wav,33.38,32000,1,WAV,True,
XC413187,XC413187.wav,4.3,32000,1,WAV,True,
XC413188,XC413188.wav,76.98,32000,1,WAV,True,
XC413193,XC413193.wav,18.86,32000,1,WAV,True,
XC413194,XC413194.wav,29.76,32000,1,WAV,True,
XC413318,XC413318.wav,18.13,32000,1,WAV,True,
XC413334,XC413334.wav,32.64,32000,1,WAV,True,
XC413335,XC413335.wav,18.14,32000,1,WAV,True,
XC413347,XC413347.wav,33.23,32000,1,WAV,True,
XC413356,XC413356.wav,26.06,32000,1,WAV,True,
XC413367,XC413367.wav,47.92,32000,1,WAV,True,
XC413434,XC413434.wav,68.32,32000,1,WAV,True,
XC413435,XC413435.wav,20.3,32000,1,WAV,True,
XC413436,XC413436.wav,89.65,32000,1,WAV,True,
XC413556,XC413556.wav,167.97,32000,1,WAV,True,
XC413557,XC413557.wav,100.67,32000,1,WAV,True,
XC413723,XC413723.wav,29.59,32000,1,WAV,True,
XC413729,XC413729.wav,15.63,32000,1,WAV,True,
XC413789,XC413789.wav,2.38,32000,1,WAV,True,
XC413800,XC413800.wav,20.64,32000,1,WAV,True,
XC413887,XC413887.wav,37.94,32000,1,WAV,True,
XC414010,XC414010.wav,81.94,32000,1,WAV,True,
XC414011,XC414011.wav,67.57,32000,1,WAV,True,
XC414021,XC414021.wav,10.22,32000,1,WAV,True,
XC414077,XC414077.wav,18.1,32000,1,WAV,True,
XC414078,XC414078.wav,10.66,32000,1,WAV,True,
XC414551,XC414551.wav,27.72,32000,1,WAV,True,
XC414747,XC414747.wav,36.4,32000,1,WAV,True,
XC414892,XC414892.wav,53.66,32000,1,WAV,True,
XC414931,XC414931.wav,99.84,32000,1,WAV,True,
XC415384,XC415384.wav,15.74,32000,1,WAV,True,
XC415387,XC415387.wav,76.1,32000,1,WAV,True,
XC415422,XC415422.wav,20.46,32000,1,WAV,True,
XC415436,XC415436.wav,77.04,32000,1,WAV,True,
XC415443,XC415443.wav,43.27,32000,1,WAV,True,
XC415444,XC415444.wav,25.38,32000,1,WAV,True,
XC415596,XC415596.wav,46.18,32000,1,WAV,True,
XC415782,XC415782.wav,28.51,32000,1,WAV,True,
XC415793,XC415793.wav,10.81,32000,1,WAV,True,
XC415820,XC415820.wav,10.3,32000,1,WAV,True,
XC415889,XC415889.wav,41.66,32000,1,WAV,True,
XC416029,XC416029.wav,70.4,32000,1,WAV,True,
XC416031,XC416031.wav,38.86,32000,1,WAV,True,
XC416032,XC416032.wav,102.89,32000,1,WAV,True,
XC416122,XC416122.wav,72.24,32000,1,WAV,True,
XC416140,XC416140.wav,64.42,32000,1,WAV,True,
XC416142,XC416142.wav,72.62,32000,1,WAV,True,
XC416294,XC416294.wav,62.77,32000,1,WAV,True,
XC416341,XC416341.wav,7.27,32000,1,WAV,True,
XC416398,XC416398.wav,220.4,32000,1,WAV,True,
XC416400,XC416400.wav,6.58,32000,1,WAV,True,
XC416529,XC416529.wav,24.32,32000,1,WAV,True,
XC416548,XC416548.wav,13.99,32000,1,WAV,True,
XC416621,XC416621.wav,10.58,32000,1,WAV,True,
XC416745,XC416745.wav,54.03,32000,1,WAV,True,
XC416746,XC416746.wav,39.75,32000,1,WAV,True,
XC416747,XC416747.wav,339.12,32000,1,WAV,True,
XC416780,XC416780.wav,3.05,32000,1,WAV,True,
XC416782,XC416782.wav,3.4,32000,1,WAV,True,
XC416794,XC416794.wav,34.93,32000,1,WAV,True,
XC416814,XC416814.wav,8.38,32000,1,WAV,True,
XC416815,XC416815.wav,2.77,32000,1,WAV,True,
XC416889,XC416889.wav,3.95,32000,1,WAV,True,
XC417423,XC417423.wav,17.45,32000,1,WAV,True,
XC417442,XC417442.wav,11.34,32000,1,WAV,True,
XC417455,XC417455.wav,11.56,32000,1,WAV,True,
XC417549,XC417549.wav,24.45,32000,1,WAV,True,
XC417728,XC417728.wav,74.8,32000,1,WAV,True,
XC417729,XC417729.wav,123.41,32000,1,WAV,True,
XC417736,XC417736.wav,19.31,32000,1,WAV,True,
XC417737,XC417737.wav,48.47,32000,1,WAV,True,
XC417855,XC417855.wav,7.17,32000,1,WAV,True,
XC417863,XC417863.wav,4.08,32000,1,WAV,True,
XC417864,XC417864.wav,9.2,32000,1,WAV,True,
XC417904,XC417904.wav,45.02,32000,1,WAV,True,
XC417910,XC417910.wav,26.98,32000,1,WAV,True,
XC417914,XC417914.wav,50.82,32000,1,WAV,True,
XC417992,XC417992.wav,54.38,32000,1,WAV,True,
XC417993,XC417993.wav,8.99,32000,1,WAV,True,
XC418002,XC418002.wav,5.12,32000,1,WAV,True,
XC418011,XC418011.wav,17.81,32000,1,WAV,True,
XC418016,XC418016.wav,41.71,32000,1,WAV,True,
XC418027,XC418027.wav,16.46,32000,1,WAV,True,
XC418034,XC418034.wav,58.99,32000,1,WAV,True,
XC418074,XC418074.wav,55.61,32000,1,WAV,True,
XC418082,XC418082.wav,48.48,32000,1,WAV,True,
XC418083,XC418083.wav,3.73,32000,1,WAV,True,
XC418085,XC418085.wav,68.22,32000,1,WAV,True,
XC418092,XC418092.wav,22.58,32000,1,WAV,True,
XC418093,XC418093.wav,3.7,32000,1,WAV,True,
XC418099,XC418099.wav,174.96,32000,1,WAV,True,
XC418101,XC418101.wav,4.44,32000,1,WAV,True,
XC418103,XC418103.wav,140.04,32000,1,WAV,True,
XC418105,XC418105.wav,60.64,32000,1,WAV,True,
XC418144,XC418144.wav,48.66,32000,1,WAV,True,
XC418235,XC418235.wav,62.74,32000,1,WAV,True,
XC418236,XC418236.wav,17.68,32000,1,WAV,True,
XC418241,XC418241.wav,20.98,32000,1,WAV,True,
XC418266,XC418266.wav,32.94,32000,1,WAV,True,
XC418303,XC418303.wav,46.14,32000,1,WAV,True,
XC418332,XC418332.wav,25.07,32000,1,WAV,True,
XC418344,XC418344.wav,22.1,32000,1,WAV,True,
XC418346,XC418346.wav,65.6,32000,1,WAV,True,
XC418510,XC418510.wav,63.86,32000,1,WAV,True,
XC418533,XC418533.wav,6.06,32000,1,WAV,True,
XC418657,XC418657.wav,57.32,32000,1,WAV,True,
XC418834,XC418834.wav,19.87,32000,1,WAV,True,
XC418891,XC418891.wav,17.4,32000,1,WAV,True,
XC418893,XC418893.wav,19.22,32000,1,WAV,True,
XC418918,XC418918.wav,20.92,32000,1,WAV,True,
XC419049,XC419049.wav,25.94,32000,1,WAV,True,
XC419402,XC419402.wav,14.69,32000,1,WAV,True,
XC419704,XC419704.wav,44.06,32000,1,WAV,True,
XC419831,XC419831.wav,46.84,32000,1,WAV,True,
XC419947,XC419947.wav,40.91,32000,1,WAV,True,
XC419996,XC419996.wav,4.16,32000,1,WAV,True,
XC420002,XC420002.wav,20.03,32000,1,WAV,True,
XC420076,XC420076.wav,49.1,32000,1,WAV,True,
XC420133,XC420133.wav,47.18,32000,1,WAV,True,
XC420250,XC420250.wav,7.29,32000,1,WAV,True,
XC420259,XC420259.wav,53.66,32000,1,WAV,True,
XC420261,XC420261.wav,56.75,32000,1,WAV,True,
XC420397,XC420397.wav,47.4,32000,1,WAV,True,
XC420402,XC420402.wav,24.98,32000,1,WAV,True,
XC420472,XC420472.wav,3.52,32000,1,WAV,True,
XC420473,XC420473.wav,32.43,32000,1,WAV,True,
XC420494,XC420494.wav,3.81,32000,1,WAV,True,
XC420540,XC420540.wav,28.59,32000,1,WAV,True,
XC420604,XC420604.wav,13.94,32000,1,WAV,True,
XC420721,XC420721.wav,78.07,32000,1,WAV,True,
XC420727,XC420727.wav,30.6,32000,1,WAV,True,
XC420822,XC420822.wav,32.85,32000,1,WAV,True,
XC420842,XC420842.wav,20.58,32000,1,WAV,True,
XC420844,XC420844.wav,52.32,32000,1,WAV,True,
XC420871,XC420871.wav,21.41,32000,1,WAV,True,
XC420878,XC420878.wav,37.03,32000,1,WAV,True,
XC420879,XC420879.wav,22.34,32000,1,WAV,True,
XC420882,XC420882.wav,23.9,32000,1,WAV,True,
XC420883,XC420883.wav,18.05,32000,1,WAV,True,
XC420886,XC420886.wav,18.02,32000,1,WAV,True,
XC420887,XC420887.wav,31.39,32000,1,WAV,True,
XC420906,XC420906.wav,4.56,32000,1,WAV,True,
XC420908,XC420908.wav,11.71,32000,1,WAV,True,
XC420909,XC420909.wav,31.12,32000,1,WAV,True,
XC420965,XC420965.wav,14.38,32000,1,WAV,True,
XC421003,XC421003.wav,9.04,32000,1,WAV,True,
XC421160,XC421160.wav,3.5,32000,1,WAV,True,
XC421264,XC421264.wav,24.8,32000,1,WAV,True,
XC421280,XC421280.wav,76.02,32000,1,WAV,True,
XC421301,XC421301.wav,31.2,32000,1,WAV,True,
XC421303,XC421303.wav,56.0,32000,1,WAV,True,
XC421770,XC421770.wav,43.07,32000,1,WAV,True,
XC421839,XC421839.wav,57.01,32000,1,WAV,True,
XC421940,XC421940.wav,2.29,32000,1,WAV,True,
XC422147,XC422147.wav,26.27,32000,1,WAV,True,
XC422148,XC422148.wav,16.86,32000,1,WAV,True,
XC422421,XC422421.wav,21.49,32000,1,WAV,True,
XC422424,XC422424.wav,35.86,32000,1,WAV,True,
XC422943,XC422943.wav,58.56,32000,1,WAV,True,
XC423322,XC423322.wav,31.71,32000,1,WAV,True,
XC423357,XC423357.wav,42.02,32000,1,WAV,True,
XC423449,XC423449.wav,140.91,32000,1,WAV,True,
XC423524,XC423524.wav,16.55,32000,1,WAV,True,
XC423591,XC423591.wav,17.9,32000,1,WAV,True,
XC423687,XC423687.wav,42.65,32000,1,WAV,True,
XC423997,XC423997.wav,20.77,32000,1,WAV,True,
XC424139,XC424139.wav,14.08,32000,1,WAV,True,
XC424140,XC424140.wav,35.55,32000,1,WAV,True,
XC424738,XC424738.wav,45.41,32000,1,WAV,True,
XC424786,XC424786.wav,30.62,32000,1,WAV,True,
XC424789,XC424789.wav,114.88,32000,1,WAV,True,
XC425120,XC425120.wav,20.32,32000,1,WAV,True,
XC425131,XC425131.wav,26.47,32000,1,WAV,True,
XC425498,XC425498.wav,52.85,32000,1,WAV,True,
XC425505,XC425505.wav,37.47,32000,1,WAV,True,
XC425567,XC425567.wav,23.85,32000,1,WAV,True,
XC425583,XC425583.wav,101.81,32000,1,WAV,True,
XC425775,XC425775.wav,18.98,32000,1,WAV,True,
XC425793,XC425793.wav,17.11,32000,1,WAV,True,
XC425944,XC425944.wav,144.7,32000,1,WAV,True,
XC426167,XC426167.wav,17.31,32000,1,WAV,True,
XC426201,XC426201.wav,32.27,32000,1,WAV,True,
XC426243,XC426243.wav,27.02,32000,1,WAV,True,
XC426297,XC426297.wav,21.65,32000,1,WAV,True,
XC426298,XC426298.wav,3.1,32000,1,WAV,True,
XC427139,XC427139.wav,14.78,32000,1,WAV,True,
XC427140,XC427140.wav,9.31,32000,1,WAV,True,
XC428282,XC428282.wav,96.74,32000,1,WAV,True,
XC428338,XC428338.wav,51.68,32000,1,WAV,True,
XC428342,XC428342.wav,69.39,32000,1,WAV,True,
XC428384,XC428384.wav,139.94,32000,1,WAV,True,
XC428385,XC428385.wav,21.76,32000,1,WAV,True,
XC428425,XC428425.wav,63.68,32000,1,WAV,True,
XC428495,XC428495.wav,51.26,32000,1,WAV,True,
XC428701,XC428701.wav,55.78,32000,1,WAV,True,
XC428726,XC428726.wav,9.34,32000,1,WAV,True,
XC428729,XC428729.wav,68.88,32000,1,WAV,True,
XC428734,XC428734.wav,43.98,32000,1,WAV,True,
XC428762,XC428762.wav,9.38,32000,1,WAV,True,
XC428772,XC428772.wav,26.09,32000,1,WAV,True,
XC428782,XC428782.wav,24.31,32000,1,WAV,True,
XC429022,XC429022.wav,81.96,32000,1,WAV,True,
XC429239,XC429239.wav,34.9,32000,1,WAV,True,
XC429266,XC429266.wav,47.57,32000,1,WAV,True,
XC430015,XC430015.wav,62.81,32000,1,WAV,True,
XC430726,XC430726.wav,34.21,32000,1,WAV,True,
XC430783,XC430783.wav,70.7,32000,1,WAV,True,
XC430811,XC430811.wav,35.8,32000,1,WAV,True,
XC431030,XC431030.wav,10.99,32000,1,WAV,True,
XC431032,XC431032.wav,6.55,32000,1,WAV,True,
XC431186,XC431186.wav,31.82,32000,1,WAV,True,
XC431633,XC431633.wav,29.33,32000,1,WAV,True,
XC431957,XC431957.wav,58.11,32000,1,WAV,True,
